Sqrt(A) (m),Rn,t (cm),Dmax (mm)
13,0.17,10,3.143
14,0.17,10,3.767
15,0.17,10,4.464
16,0.17,10,5.239
17,0.17,10,6.094
18,0.17,10,7.034
2,0.18,10,0.033
3,0.18,10,0.087
4,0.18,10,0.172
5,0.18,10,0.294
6,0.18,10,0.454
7,0.18,10,0.655
8,0.18,10,0.9
9,0.18,10,1.192
10,0.18,10,1.535
11,0.18,10,1.931
12,0.18,10,2.384
13,0.18,10,2.898
14,0.18,10,3.476
15,0.18,10,4.123
16,0.18,10,4.842
17,0.18,10,5.637
18,0.18,10,6.512
2,0.19,10,0.03
3,0.19,10,0.08
4,0.19,10,0.16
5,0.19,10,0.272
6,0.19,10,0.42
7,0.19,10,0.606
8,0.19,10,0.833
9,0.19,10,1.103
10,0.19,10,1.421
11,0.19,10,1.788
12,0.19,10,2.209
13,0.19,10,2.688
14,0.19,10,3.226
15,0.19,10,3.83
16,0.19,10,4.501
17,0.19,10,5.244
18,0.19,10,6.062
2,0.2,10,0.028
3,0.2,10,0.075
4,0.2,10,0.149
5,0.2,10,0.253
6,0.2,10,0.39
7,0.2,10,0.563
8,0.2,10,0.774
9,0.2,10,1.026
10,0.2,10,1.322
11,0.2,10,1.665
12,0.2,10,2.058
13,0.2,10,2.505
14,0.2,10,3.01
15,0.2,10,3.576
16,0.2,10,4.205
17,0.2,10,4.903
18,0.2,10,5.672
2,0.21,10,0.027
3,0.21,10,0.07
4,0.21,10,0.139
5,0.21,10,0.236
6,0.21,10,0.364
7,0.21,10,0.526
8,0.21,10,0.723
9,0.21,10,0.958
10,0.21,10,1.235
11,0.21,10,1.557
12,0.21,10,1.926
13,0.21,10,2.346
14,0.21,10,2.821
15,0.21,10,3.354
16,0.21,10,3.947
17,0.21,10,4.605
18,0.21,10,5.33
2,0.22,10,0.025
3,0.22,10,0.066
4,0.22,10,0.13
5,0.22,10,0.222
6,0.22,10,0.342
7,0.22,10,0.493
8,0.22,10,0.678
9,0.22,10,0.899
10,0.22,10,1.159
11,0.22,10,1.462
12,0.22,10,1.81
13,0.22,10,2.207
14,0.22,10,2.656
15,0.22,10,3.159
16,0.22,10,3.721
17,0.22,10,4.343
18,0.22,10,5.03
2,0.23,10,0.024
3,0.23,10,0.062
4,0.23,10,0.123
5,0.23,10,0.209
6,0.23,10,0.322
7,0.23,10,0.464
8,0.23,10,0.638
9,0.23,10,0.847
10,0.23,10,1.093
11,0.23,10,1.379
12,0.23,10,1.708
13,0.23,10,2.084
14,0.23,10,2.509
15,0.23,10,2.987
16,0.23,10,3.52
17,0.23,10,4.111
18,0.23,10,4.763
2,0.24,10,0.022
3,0.24,10,0.059
4,0.24,10,0.116
5,0.24,10,0.197
6,0.24,10,0.304
7,0.24,10,0.438
8,0.24,10,0.603
9,0.24,10,0.8
10,0.24,10,1.033
11,0.24,10,1.305
12,0.24,10,1.618
13,0.24,10,1.975
14,0.24,10,2.38
15,0.24,10,2.834
16,0.24,10,3.342
17,0.24,10,3.905
18,0.24,10,4.526
2,0.25,10,0.021
3,0.25,10,0.056
4,0.25,10,0.11
5,0.25,10,0.187
6,0.25,10,0.288
7,0.25,10,0.415
8,0.25,10,0.571
9,0.25,10,0.759
10,0.25,10,0.981
11,0.25,10,1.239
12,0.25,10,1.537
13,0.25,10,1.878
14,0.25,10,2.264
15,0.25,10,2.698
16,0.25,10,3.183
17,0.25,10,3.721
18,0.25,10,4.314
2,0.26,10,0.02
3,0.26,10,0.053
4,0.26,10,0.105
5,0.26,10,0.178
6,0.26,10,0.274
7,0.26,10,0.395
8,0.26,10,0.543
9,0.26,10,0.722
10,0.26,10,0.934
11,0.26,10,1.18
12,0.26,10,1.465
13,0.26,10,1.791
14,0.26,10,2.16
15,0.26,10,2.576
16,0.26,10,3.04
17,0.26,10,3.555
18,0.26,10,4.123
2,0.27,10,0.019
3,0.27,10,0.05
4,0.27,10,0.1
5,0.27,10,0.169
6,0.27,10,0.261
7,0.27,10,0.376
8,0.27,10,0.518
9,0.27,10,0.689
10,0.27,10,0.891
11,0.27,10,1.128
12,0.27,10,1.401
13,0.27,10,1.713
14,0.27,10,2.067
15,0.27,10,2.466
16,0.27,10,2.911
17,0.27,10,3.406
18,0.27,10,3.951
2,0.28,10,0.018
3,0.28,10,0.048
4,0.28,10,0.096
5,0.28,10,0.162
6,0.28,10,0.249
7,0.28,10,0.36
8,0.28,10,0.496
9,0.28,10,0.659
10,0.28,10,0.853
11,0.28,10,1.08
12,0.28,10,1.342
13,0.28,10,1.643
14,0.28,10,1.983
15,0.28,10,2.367
16,0.28,10,2.795
17,0.28,10,3.27
18,0.28,10,3.795
2,0.29,10,0.018
3,0.29,10,0.046
4,0.29,10,0.092
5,0.29,10,0.155
6,0.29,10,0.239
7,0.29,10,0.345
8,0.29,10,0.475
9,0.29,10,0.632
10,0.29,10,0.819
11,0.29,10,1.037
12,0.29,10,1.29
13,0.29,10,1.579
14,0.29,10,1.907
15,0.29,10,2.277
16,0.29,10,2.689
17,0.29,10,3.148
18,0.29,10,3.653
2,0.3,10,0.017
3,0.3,10,0.045
4,0.3,10,0.088
5,0.3,10,0.149
6,0.3,10,0.229
7,0.3,10,0.331
8,0.3,10,0.457
9,0.3,10,0.608
10,0.3,10,0.788
11,0.3,10,0.998
12,0.3,10,1.242
13,0.3,10,1.521
14,0.3,10,1.838
15,0.3,10,2.195
16,0.3,10,2.594
17,0.3,10,3.036
18,0.3,10,3.524
2,0.31,10,0.016
3,0.31,10,0.043
4,0.31,10,0.085
5,0.31,10,0.143
6,0.31,10,0.221
7,0.31,10,0.319
8,0.31,10,0.44
9,0.31,10,0.586
10,0.31,10,0.76
11,0.31,10,0.963
12,0.31,10,1.199
13,0.31,10,1.469
14,0.31,10,1.775
15,0.31,10,2.12
16,0.31,10,2.506
17,0.31,10,2.934
18,0.31,10,3.406
2,0.32,10,0.016
3,0.32,10,0.042
4,0.32,10,0.082
5,0.32,10,0.138
6,0.32,10,0.213
7,0.32,10,0.308
8,0.32,10,0.425
9,0.32,10,0.566
10,0.32,10,0.734
11,0.32,10,0.931
12,0.32,10,1.159
13,0.32,10,1.421
14,0.32,10,1.718
15,0.32,10,2.052
16,0.32,10,2.426
17,0.32,10,2.841
18,0.32,10,3.297
2,0.33,10,0.015
3,0.33,10,0.04
4,0.33,10,0.079
5,0.33,10,0.134
6,0.33,10,0.206
7,0.33,10,0.298
8,0.33,10,0.411
9,0.33,10,0.548
10,0.33,10,0.711
11,0.33,10,0.902
12,0.33,10,1.123
13,0.33,10,1.377
14,0.33,10,1.666
15,0.33,10,1.99
16,0.33,10,2.353
17,0.33,10,2.755
18,0.33,10,3.198
2,0.34,10,0.015
3,0.34,10,0.039
4,0.34,10,0.077
5,0.34,10,0.13
6,0.34,10,0.2
7,0.34,10,0.289
8,0.34,10,0.398
9,0.34,10,0.531
10,0.34,10,0.69
11,0.34,10,0.875
12,0.34,10,1.09
13,0.34,10,1.337
14,0.34,10,1.618
15,0.34,10,1.933
16,0.34,10,2.285
17,0.34,10,2.676
18,0.34,10,3.107
2,0.35,10,0.015
3,0.35,10,0.038
4,0.35,10,0.074
5,0.35,10,0.126
6,0.35,10,0.194
7,0.35,10,0.28
8,0.35,10,0.387
9,0.35,10,0.516
10,0.35,10,0.67
11,0.35,10,0.851
12,0.35,10,1.06
13,0.35,10,1.301
14,0.35,10,1.573
15,0.35,10,1.88
16,0.35,10,2.223
17,0.35,10,2.604
18,0.35,10,3.022
2,0.36,10,0.014
3,0.36,10,0.037
4,0.36,10,0.072
5,0.36,10,0.122
6,0.36,10,0.188
7,0.36,10,0.272
8,0.36,10,0.376
9,0.36,10,0.502
10,0.36,10,0.652
11,0.36,10,0.828
12,0.36,10,1.033
13,0.36,10,1.267
14,0.36,10,1.533
15,0.36,10,1.832
16,0.36,10,2.166
17,0.36,10,2.537
18,0.36,10,2.945
2,0.37,10,0.014
3,0.37,10,0.036
4,0.37,10,0.071
5,0.37,10,0.119
6,0.37,10,0.183
7,0.37,10,0.265
8,0.37,10,0.367
9,0.37,10,0.489
10,0.37,10,0.636
11,0.37,10,0.808
12,0.37,10,1.007
13,0.37,10,1.236
14,0.37,10,1.495
15,0.37,10,1.788
16,0.37,10,2.114
17,0.37,10,2.475
18,0.37,10,2.873
2,0.38,10,0.013
3,0.38,10,0.035
4,0.38,10,0.069
5,0.38,10,0.116
6,0.38,10,0.179
7,0.38,10,0.259
8,0.38,10,0.358
9,0.38,10,0.478
10,0.38,10,0.621
11,0.38,10,0.789
12,0.38,10,0.984
13,0.38,10,1.207
14,0.38,10,1.461
15,0.38,10,1.746
16,0.38,10,2.065
17,0.38,10,2.418
18,0.38,10,2.807
2,0.39,10,0.013
3,0.39,10,0.034
4,0.39,10,0.067
5,0.39,10,0.114
6,0.39,10,0.175
7,0.39,10,0.253
8,0.39,10,0.35
9,0.39,10,0.467
10,0.39,10,0.607
11,0.39,10,0.772
12,0.39,10,0.962
13,0.39,10,1.181
14,0.39,10,1.429
15,0.39,10,1.709
16,0.39,10,2.02
17,0.39,10,2.365
18,0.39,10,2.745
2,0.4,10,0.013
3,0.4,10,0.034
4,0.4,10,0.066
5,0.4,10,0.111
6,0.4,10,0.171
7,0.4,10,0.247
8,0.4,10,0.342
9,0.4,10,0.457
10,0.4,10,0.594
11,0.4,10,0.756
12,0.4,10,0.943
13,0.4,10,1.157
14,0.4,10,1.4
15,0.4,10,1.673
16,0.4,10,1.979
17,0.4,10,2.316
18,0.4,10,2.688
2,0.1,10.5,0.071
3,0.1,10.5,0.202
4,0.1,10.5,0.408
5,0.1,10.5,0.697
6,0.1,10.5,1.078
7,0.1,10.5,1.559
8,0.1,10.5,2.146
9,0.1,10.5,2.846
10,0.1,10.5,3.663
11,0.1,10.5,4.601
12,0.1,10.5,5.666
13,0.1,10.5,6.862
14,0.1,10.5,8.193
15,0.1,10.5,9.665
16,0.1,10.5,11.282
17,0.1,10.5,13.05
18,0.1,10.5,14.974
2,0.11,10.5,0.063
3,0.11,10.5,0.176
4,0.11,10.5,0.353
5,0.11,10.5,0.602
6,0.11,10.5,0.93
7,0.11,10.5,1.345
8,0.11,10.5,1.852
9,0.11,10.5,2.456
10,0.11,10.5,3.16
11,0.11,10.5,3.969
12,0.11,10.5,4.887
13,0.11,10.5,5.918
14,0.11,10.5,7.067
15,0.11,10.5,8.339
16,0.11,10.5,9.738
17,0.11,10.5,11.269
18,0.11,10.5,12.937
2,0.12,10.5,0.056
3,0.12,10.5,0.155
4,0.12,10.5,0.309
5,0.12,10.5,0.526
6,0.12,10.5,0.814
7,0.12,10.5,1.177
8,0.12,10.5,1.621
9,0.12,10.5,2.148
10,0.12,10.5,2.764
11,0.12,10.5,3.471
12,0.12,10.5,4.273
13,0.12,10.5,5.176
14,0.12,10.5,6.182
15,0.12,10.5,7.297
16,0.12,10.5,8.525
17,0.12,10.5,9.872
18,0.12,10.5,11.341
2,0.13,10.5,0.05
3,0.13,10.5,0.137
4,0.13,10.5,0.273
5,0.13,10.5,0.466
6,0.13,10.5,0.721
7,0.13,10.5,1.042
8,0.13,10.5,1.435
9,0.13,10.5,1.901
10,0.13,10.5,2.445
11,0.13,10.5,3.07
12,0.13,10.5,3.781
13,0.13,10.5,4.58
14,0.13,10.5,5.473
15,0.13,10.5,6.464
16,0.13,10.5,7.556
17,0.13,10.5,8.755
18,0.13,10.5,10.066
2,0.14,10.5,0.046
3,0.14,10.5,0.123
4,0.14,10.5,0.245
5,0.14,10.5,0.417
6,0.14,10.5,0.645
7,0.14,10.5,0.932
8,0.14,10.5,1.282
9,0.14,10.5,1.699
10,0.14,10.5,2.185
11,0.14,10.5,2.744
12,0.14,10.5,3.379
13,0.14,10.5,4.095
14,0.14,10.5,4.896
15,0.14,10.5,5.785
16,0.14,10.5,6.768
17,0.14,10.5,7.848
18,0.14,10.5,9.03
2,0.15,10.5,0.041
3,0.15,10.5,0.111
4,0.15,10.5,0.221
5,0.15,10.5,0.376
6,0.15,10.5,0.582
7,0.15,10.5,0.841
8,0.15,10.5,1.156
9,0.15,10.5,1.531
10,0.15,10.5,1.969
11,0.15,10.5,2.473
12,0.15,10.5,3.047
13,0.15,10.5,3.695
14,0.15,10.5,4.42
15,0.15,10.5,5.226
16,0.15,10.5,6.118
17,0.15,10.5,7.1
18,0.15,10.5,8.175
2,0.16,10.5,0.038
3,0.16,10.5,0.101
4,0.16,10.5,0.201
5,0.16,10.5,0.342
6,0.16,10.5,0.529
7,0.16,10.5,0.764
8,0.16,10.5,1.05
9,0.16,10.5,1.391
10,0.16,10.5,1.789
11,0.16,10.5,2.247
12,0.16,10.5,2.77
13,0.16,10.5,3.36
14,0.16,10.5,4.022
15,0.16,10.5,4.759
16,0.16,10.5,5.575
17,0.16,10.5,6.475
18,0.16,10.5,7.463
2,0.17,10.5,0.035
3,0.17,10.5,0.092
4,0.17,10.5,0.184
5,0.17,10.5,0.313
6,0.17,10.5,0.484
7,0.17,10.5,0.698
8,0.17,10.5,0.96
9,0.17,10.5,1.272
10,0.17,10.5,1.636
11,0.17,10.5,2.056
12,0.17,10.5,2.535
13,0.17,10.5,3.077
14,0.17,10.5,3.686
15,0.17,10.5,4.365
16,0.17,10.5,5.117
17,0.17,10.5,5.948
18,0.17,10.5,6.86
2,0.18,10.5,0.032
3,0.18,10.5,0.085
4,0.18,10.5,0.169
5,0.18,10.5,0.288
6,0.18,10.5,0.445
7,0.18,10.5,0.643
8,0.18,10.5,0.883
9,0.18,10.5,1.17
10,0.18,10.5,1.505
11,0.18,10.5,1.893
12,0.18,10.5,2.335
13,0.18,10.5,2.836
14,0.18,10.5,3.4
15,0.18,10.5,4.029
16,0.18,10.5,4.727
17,0.18,10.5,5.499
18,0.18,10.5,6.347
2,0.19,10.5,0.03
3,0.19,10.5,0.079
4,0.19,10.5,0.157
5,0.19,10.5,0.267
6,0.19,10.5,0.412
7,0.19,10.5,0.594
8,0.19,10.5,0.817
9,0.19,10.5,1.082
10,0.19,10.5,1.393
11,0.19,10.5,1.752
12,0.19,10.5,2.163
13,0.19,10.5,2.629
14,0.19,10.5,3.153
15,0.19,10.5,3.74
16,0.19,10.5,4.392
17,0.19,10.5,5.112
18,0.19,10.5,5.905
2,0.2,10.5,0.028
3,0.2,10.5,0.073
4,0.2,10.5,0.146
5,0.2,10.5,0.248
6,0.2,10.5,0.383
7,0.2,10.5,0.553
8,0.2,10.5,0.76
9,0.2,10.5,1.006
10,0.2,10.5,1.296
11,0.2,10.5,1.63
12,0.2,10.5,2.014
13,0.2,10.5,2.45
14,0.2,10.5,2.94
15,0.2,10.5,3.49
16,0.2,10.5,4.101
17,0.2,10.5,4.777
18,0.2,10.5,5.522
2,0.21,10.5,0.026
3,0.21,10.5,0.069
4,0.21,10.5,0.136
5,0.21,10.5,0.232
6,0.21,10.5,0.358
7,0.21,10.5,0.516
8,0.21,10.5,0.709
9,0.21,10.5,0.94
10,0.21,10.5,1.211
11,0.21,10.5,1.524
12,0.21,10.5,1.884
13,0.21,10.5,2.293
14,0.21,10.5,2.755
15,0.21,10.5,3.272
16,0.21,10.5,3.847
17,0.21,10.5,4.485
18,0.21,10.5,5.187
2,0.22,10.5,0.025
3,0.22,10.5,0.064
4,0.22,10.5,0.128
5,0.22,10.5,0.218
6,0.22,10.5,0.335
7,0.22,10.5,0.484
8,0.22,10.5,0.665
9,0.22,10.5,0.881
10,0.22,10.5,1.136
11,0.22,10.5,1.431
12,0.22,10.5,1.77
13,0.22,10.5,2.156
14,0.22,10.5,2.592
15,0.22,10.5,3.08
16,0.22,10.5,3.624
17,0.22,10.5,4.227
18,0.22,10.5,4.892
2,0.23,10.5,0.023
3,0.23,10.5,0.061
4,0.23,10.5,0.121
5,0.23,10.5,0.205
6,0.23,10.5,0.316
7,0.23,10.5,0.455
8,0.23,10.5,0.626
9,0.23,10.5,0.83
10,0.23,10.5,1.07
11,0.23,10.5,1.349
12,0.23,10.5,1.67
13,0.23,10.5,2.035
14,0.23,10.5,2.448
15,0.23,10.5,2.911
16,0.23,10.5,3.427
17,0.23,10.5,4
18,0.23,10.5,4.631
2,0.24,10.5,0.022
3,0.24,10.5,0.057
4,0.24,10.5,0.114
5,0.24,10.5,0.194
6,0.24,10.5,0.298
7,0.24,10.5,0.43
8,0.24,10.5,0.591
9,0.24,10.5,0.784
10,0.24,10.5,1.012
11,0.24,10.5,1.276
12,0.24,10.5,1.581
13,0.24,10.5,1.928
14,0.24,10.5,2.32
15,0.24,10.5,2.761
16,0.24,10.5,3.253
17,0.24,10.5,3.798
18,0.24,10.5,4.399
2,0.25,10.5,0.021
3,0.25,10.5,0.055
4,0.25,10.5,0.108
5,0.25,10.5,0.183
6,0.25,10.5,0.283
7,0.25,10.5,0.408
8,0.25,10.5,0.561
9,0.25,10.5,0.744
10,0.25,10.5,0.96
11,0.25,10.5,1.212
12,0.25,10.5,1.501
13,0.25,10.5,1.832
14,0.25,10.5,2.207
15,0.25,10.5,2.627
16,0.25,10.5,3.097
17,0.25,10.5,3.617
18,0.25,10.5,4.191
2,0.26,10.5,0.02
3,0.26,10.5,0.052
4,0.26,10.5,0.103
5,0.26,10.5,0.174
6,0.26,10.5,0.269
7,0.26,10.5,0.387
8,0.26,10.5,0.533
9,0.26,10.5,0.707
10,0.26,10.5,0.914
11,0.26,10.5,1.154
12,0.26,10.5,1.431
13,0.26,10.5,1.747
14,0.26,10.5,2.105
15,0.26,10.5,2.507
16,0.26,10.5,2.957
17,0.26,10.5,3.455
18,0.26,10.5,4.005
2,0.27,10.5,0.019
3,0.27,10.5,0.05
4,0.27,10.5,0.098
5,0.27,10.5,0.166
6,0.27,10.5,0.256
7,0.27,10.5,0.369
8,0.27,10.5,0.508
9,0.27,10.5,0.675
10,0.27,10.5,0.872
11,0.27,10.5,1.102
12,0.27,10.5,1.367
13,0.27,10.5,1.67
14,0.27,10.5,2.013
15,0.27,10.5,2.4
16,0.27,10.5,2.831
17,0.27,10.5,3.309
18,0.27,10.5,3.837
2,0.28,10.5,0.018
3,0.28,10.5,0.047
4,0.28,10.5,0.094
5,0.28,10.5,0.159
6,0.28,10.5,0.245
7,0.28,10.5,0.353
8,0.28,10.5,0.486
9,0.28,10.5,0.646
10,0.28,10.5,0.835
11,0.28,10.5,1.055
12,0.28,10.5,1.31
13,0.28,10.5,1.601
14,0.28,10.5,1.931
15,0.28,10.5,2.302
16,0.28,10.5,2.717
17,0.28,10.5,3.177
18,0.28,10.5,3.685
2,0.29,10.5,0.017
3,0.29,10.5,0.046
4,0.29,10.5,0.09
5,0.29,10.5,0.152
6,0.29,10.5,0.235
7,0.29,10.5,0.338
8,0.29,10.5,0.466
9,0.29,10.5,0.619
10,0.29,10.5,0.801
11,0.29,10.5,1.013
12,0.29,10.5,1.258
13,0.29,10.5,1.539
14,0.29,10.5,1.857
15,0.29,10.5,2.214
16,0.29,10.5,2.614
17,0.29,10.5,3.057
18,0.29,10.5,3.547
2,0.3,10.5,0.017
3,0.3,10.5,0.044
4,0.3,10.5,0.086
5,0.3,10.5,0.146
6,0.3,10.5,0.225
7,0.3,10.5,0.325
8,0.3,10.5,0.448
9,0.3,10.5,0.595
10,0.3,10.5,0.77
11,0.3,10.5,0.975
12,0.3,10.5,1.211
13,0.3,10.5,1.482
14,0.3,10.5,1.789
15,0.3,10.5,2.134
16,0.3,10.5,2.52
17,0.3,10.5,2.949
18,0.3,10.5,3.421
2,0.31,10.5,0.016
3,0.31,10.5,0.042
4,0.31,10.5,0.083
5,0.31,10.5,0.141
6,0.31,10.5,0.217
7,0.31,10.5,0.313
8,0.31,10.5,0.431
9,0.31,10.5,0.574
10,0.31,10.5,0.743
11,0.31,10.5,0.94
12,0.31,10.5,1.169
13,0.31,10.5,1.43
14,0.31,10.5,1.727
15,0.31,10.5,2.062
16,0.31,10.5,2.435
17,0.31,10.5,2.849
18,0.31,10.5,3.306
2,0.32,10.5,0.016
3,0.32,10.5,0.041
4,0.32,10.5,0.08
5,0.32,10.5,0.136
6,0.32,10.5,0.209
7,0.32,10.5,0.302
8,0.32,10.5,0.416
9,0.32,10.5,0.554
10,0.32,10.5,0.717
11,0.32,10.5,0.909
12,0.32,10.5,1.13
13,0.32,10.5,1.384
14,0.32,10.5,1.671
15,0.32,10.5,1.995
16,0.32,10.5,2.357
17,0.32,10.5,2.758
18,0.32,10.5,3.201
2,0.33,10.5,0.015
3,0.33,10.5,0.039
4,0.33,10.5,0.078
5,0.33,10.5,0.132
6,0.33,10.5,0.202
7,0.33,10.5,0.292
8,0.33,10.5,0.403
9,0.33,10.5,0.536
10,0.33,10.5,0.694
11,0.33,10.5,0.88
12,0.33,10.5,1.095
13,0.33,10.5,1.341
14,0.33,10.5,1.62
15,0.33,10.5,1.934
16,0.33,10.5,2.285
17,0.33,10.5,2.675
18,0.33,10.5,3.104
2,0.34,10.5,0.015
3,0.34,10.5,0.038
4,0.34,10.5,0.075
5,0.34,10.5,0.127
6,0.34,10.5,0.196
7,0.34,10.5,0.283
8,0.34,10.5,0.39
9,0.34,10.5,0.52
10,0.34,10.5,0.674
11,0.34,10.5,0.854
12,0.34,10.5,1.063
13,0.34,10.5,1.302
14,0.34,10.5,1.573
15,0.34,10.5,1.879
16,0.34,10.5,2.22
17,0.34,10.5,2.598
18,0.34,10.5,3.015
2,0.35,10.5,0.014
3,0.35,10.5,0.037
4,0.35,10.5,0.073
5,0.35,10.5,0.124
6,0.35,10.5,0.19
7,0.35,10.5,0.275
8,0.35,10.5,0.379
9,0.35,10.5,0.505
10,0.35,10.5,0.654
11,0.35,10.5,0.83
12,0.35,10.5,1.033
13,0.35,10.5,1.266
14,0.35,10.5,1.53
15,0.35,10.5,1.827
16,0.35,10.5,2.16
17,0.35,10.5,2.528
18,0.35,10.5,2.934
2,0.36,10.5,0.014
3,0.36,10.5,0.036
4,0.36,10.5,0.071
5,0.36,10.5,0.12
6,0.36,10.5,0.185
7,0.36,10.5,0.267
8,0.36,10.5,0.368
9,0.36,10.5,0.491
10,0.36,10.5,0.637
11,0.36,10.5,0.808
12,0.36,10.5,1.006
13,0.36,10.5,1.233
14,0.36,10.5,1.49
15,0.36,10.5,1.78
16,0.36,10.5,2.104
17,0.36,10.5,2.463
18,0.36,10.5,2.858
2,0.37,10.5,0.014
3,0.37,10.5,0.035
4,0.37,10.5,0.069
5,0.37,10.5,0.117
6,0.37,10.5,0.18
7,0.37,10.5,0.26
8,0.37,10.5,0.359
9,0.37,10.5,0.479
10,0.37,10.5,0.621
11,0.37,10.5,0.788
12,0.37,10.5,0.981
13,0.37,10.5,1.203
14,0.37,10.5,1.454
15,0.37,10.5,1.737
16,0.37,10.5,2.053
17,0.37,10.5,2.403
18,0.37,10.5,2.789
2,0.38,10.5,0.013
3,0.38,10.5,0.034
4,0.38,10.5,0.068
5,0.38,10.5,0.114
6,0.38,10.5,0.176
7,0.38,10.5,0.254
8,0.38,10.5,0.35
9,0.38,10.5,0.467
10,0.38,10.5,0.606
11,0.38,10.5,0.769
12,0.38,10.5,0.958
13,0.38,10.5,1.175
14,0.38,10.5,1.421
15,0.38,10.5,1.697
16,0.38,10.5,2.006
17,0.38,10.5,2.348
18,0.38,10.5,2.725
2,0.39,10.5,0.013
3,0.39,10.5,0.034
4,0.39,10.5,0.066
5,0.39,10.5,0.112
6,0.39,10.5,0.172
7,0.39,10.5,0.248
8,0.39,10.5,0.342
9,0.39,10.5,0.457
10,0.39,10.5,0.593
11,0.39,10.5,0.752
12,0.39,10.5,0.937
13,0.39,10.5,1.149
14,0.39,10.5,1.39
15,0.39,10.5,1.66
16,0.39,10.5,1.962
17,0.39,10.5,2.297
18,0.39,10.5,2.665
2,0.4,10.5,0.013
3,0.4,10.5,0.033
4,0.4,10.5,0.065
5,0.4,10.5,0.109
6,0.4,10.5,0.168
7,0.4,10.5,0.243
8,0.4,10.5,0.335
9,0.4,10.5,0.447
10,0.4,10.5,0.58
11,0.4,10.5,0.737
12,0.4,10.5,0.918
13,0.4,10.5,1.125
14,0.4,10.5,1.361
15,0.4,10.5,1.626
16,0.4,10.5,1.922
17,0.4,10.5,2.25
18,0.4,10.5,2.61
2,0.1,11,0.068
3,0.1,11,0.198
4,0.1,11,0.401
5,0.1,11,0.685
6,0.1,11,1.058
7,0.1,11,1.53
8,0.1,11,2.107
9,0.1,11,2.794
10,0.1,11,3.596
11,0.1,11,4.518
12,0.1,11,5.564
13,0.1,11,6.738
14,0.1,11,8.045
15,0.1,11,9.489
16,0.1,11,11.075
17,0.1,11,12.809
18,0.1,11,14.694
2,0.11,11,0.061
3,0.11,11,0.172
4,0.11,11,0.346
5,0.11,11,0.591
6,0.11,11,0.913
7,0.11,11,1.321
8,0.11,11,1.819
9,0.11,11,2.411
10,0.11,11,3.103
11,0.11,11,3.898
12,0.11,11,4.799
13,0.11,11,5.811
14,0.11,11,6.939
15,0.11,11,8.186
16,0.11,11,9.556
17,0.11,11,11.056
18,0.11,11,12.689
2,0.12,11,0.054
3,0.12,11,0.152
4,0.12,11,0.303
5,0.12,11,0.517
6,0.12,11,0.799
7,0.12,11,1.156
8,0.12,11,1.591
9,0.12,11,2.11
10,0.12,11,2.714
11,0.12,11,3.408
12,0.12,11,4.196
13,0.12,11,5.082
14,0.12,11,6.069
15,0.12,11,7.161
16,0.12,11,8.364
17,0.12,11,9.681
18,0.12,11,11.117
2,0.13,11,0.049
3,0.13,11,0.135
4,0.13,11,0.269
5,0.13,11,0.458
6,0.13,11,0.708
7,0.13,11,1.024
8,0.13,11,1.409
9,0.13,11,1.867
10,0.13,11,2.401
11,0.13,11,3.015
12,0.13,11,3.712
13,0.13,11,4.497
14,0.13,11,5.371
15,0.13,11,6.341
16,0.13,11,7.409
17,0.13,11,8.581
18,0.13,11,9.861
2,0.14,11,0.045
3,0.14,11,0.121
4,0.14,11,0.24
5,0.14,11,0.409
6,0.14,11,0.633
7,0.14,11,0.915
8,0.14,11,1.259
9,0.14,11,1.668
10,0.14,11,2.146
11,0.14,11,2.694
12,0.14,11,3.318
13,0.14,11,4.019
14,0.14,11,4.803
15,0.14,11,5.673
16,0.14,11,6.633
17,0.14,11,7.687
18,0.14,11,8.84
2,0.15,11,0.041
3,0.15,11,0.109
4,0.15,11,0.217
5,0.15,11,0.369
6,0.15,11,0.571
7,0.15,11,0.825
8,0.15,11,1.135
9,0.15,11,1.504
10,0.15,11,1.934
11,0.15,11,2.429
12,0.15,11,2.991
13,0.15,11,3.625
14,0.15,11,4.334
15,0.15,11,5.122
16,0.15,11,5.993
17,0.15,11,6.95
18,0.15,11,7.999
2,0.16,11,0.037
3,0.16,11,0.099
4,0.16,11,0.197
5,0.16,11,0.336
6,0.16,11,0.519
7,0.16,11,0.75
8,0.16,11,1.031
9,0.16,11,1.366
10,0.16,11,1.757
11,0.16,11,2.206
12,0.16,11,2.718
13,0.16,11,3.296
14,0.16,11,3.942
15,0.16,11,4.662
16,0.16,11,5.458
17,0.16,11,6.335
18,0.16,11,7.296
2,0.17,11,0.034
3,0.17,11,0.091
4,0.17,11,0.18
5,0.17,11,0.307
6,0.17,11,0.475
7,0.17,11,0.686
8,0.17,11,0.943
9,0.17,11,1.249
10,0.17,11,1.606
11,0.17,11,2.018
12,0.17,11,2.487
13,0.17,11,3.017
14,0.17,11,3.612
15,0.17,11,4.274
16,0.17,11,5.007
17,0.17,11,5.816
18,0.17,11,6.703
2,0.18,11,0.032
3,0.18,11,0.084
4,0.18,11,0.166
5,0.18,11,0.283
6,0.18,11,0.437
7,0.18,11,0.631
8,0.18,11,0.868
9,0.18,11,1.149
10,0.18,11,1.478
11,0.18,11,1.857
12,0.18,11,2.29
13,0.18,11,2.78
14,0.18,11,3.33
15,0.18,11,3.943
16,0.18,11,4.623
17,0.18,11,5.373
