Sqrt(A) (m),Rn,t (cm),Dmax (mm)
12,0.17,10,1.686
13,0.17,10,2.031
14,0.17,10,2.415
15,0.17,10,2.839
16,0.17,10,3.307
17,0.17,10,3.818
18,0.17,10,4.374
2,0.18,10,0.028
3,0.18,10,0.071
4,0.18,10,0.136
5,0.18,10,0.225
6,0.18,10,0.338
7,0.18,10,0.475
8,0.18,10,0.638
9,0.18,10,0.824
10,0.18,10,1.036
11,0.18,10,1.274
12,0.18,10,1.553
13,0.18,10,1.873
14,0.18,10,2.228
15,0.18,10,2.622
16,0.18,10,3.056
17,0.18,10,3.53
18,0.18,10,4.048
2,0.19,10,0.026
3,0.19,10,0.066
4,0.19,10,0.126
5,0.19,10,0.207
6,0.19,10,0.311
7,0.19,10,0.437
8,0.19,10,0.586
9,0.19,10,0.757
10,0.19,10,0.952
11,0.19,10,1.176
12,0.19,10,1.441
13,0.19,10,1.738
14,0.19,10,2.07
15,0.19,10,2.437
16,0.19,10,2.842
17,0.19,10,3.285
18,0.19,10,3.769
2,0.2,10,0.024
3,0.2,10,0.061
4,0.2,10,0.117
5,0.2,10,0.192
6,0.2,10,0.288
7,0.2,10,0.404
8,0.2,10,0.542
9,0.2,10,0.7
10,0.2,10,0.879
11,0.2,10,1.097
12,0.2,10,1.344
13,0.2,10,1.622
14,0.2,10,1.933
15,0.2,10,2.278
16,0.2,10,2.658
17,0.2,10,3.075
18,0.2,10,3.529
2,0.21,10,0.023
3,0.21,10,0.057
4,0.21,10,0.109
5,0.21,10,0.179
6,0.21,10,0.268
7,0.21,10,0.376
8,0.21,10,0.503
9,0.21,10,0.65
10,0.21,10,0.823
11,0.21,10,1.028
12,0.21,10,1.26
13,0.21,10,1.523
14,0.21,10,1.815
15,0.21,10,2.14
16,0.21,10,2.499
17,0.21,10,2.892
18,0.21,10,3.322
2,0.22,10,0.021
3,0.22,10,0.053
4,0.22,10,0.102
5,0.22,10,0.167
6,0.22,10,0.25
7,0.22,10,0.351
8,0.22,10,0.469
9,0.22,10,0.606
10,0.22,10,0.774
11,0.22,10,0.968
12,0.22,10,1.188
13,0.22,10,1.436
14,0.22,10,1.713
15,0.22,10,2.021
16,0.22,10,2.361
17,0.22,10,2.734
18,0.22,10,3.141
2,0.23,10,0.02
3,0.23,10,0.05
4,0.23,10,0.096
5,0.23,10,0.157
6,0.23,10,0.235
7,0.23,10,0.329
8,0.23,10,0.44
9,0.23,10,0.572
10,0.23,10,0.732
11,0.23,10,0.915
12,0.23,10,1.124
13,0.23,10,1.36
14,0.23,10,1.623
15,0.23,10,1.916
16,0.23,10,2.24
17,0.23,10,2.595
18,0.23,10,2.983
2,0.24,10,0.019
3,0.24,10,0.047
4,0.24,10,0.09
5,0.24,10,0.148
6,0.24,10,0.221
7,0.24,10,0.31
8,0.24,10,0.414
9,0.24,10,0.543
10,0.24,10,0.694
11,0.24,10,0.869
12,0.24,10,1.068
13,0.24,10,1.293
14,0.24,10,1.544
15,0.24,10,1.824
16,0.24,10,2.133
17,0.24,10,2.473
18,0.24,10,2.845
2,0.25,10,0.018
3,0.25,10,0.045
4,0.25,10,0.085
5,0.25,10,0.14
6,0.25,10,0.209
7,0.25,10,0.293
8,0.25,10,0.393
9,0.25,10,0.517
10,0.25,10,0.662
11,0.25,10,0.828
12,0.25,10,1.019
13,0.25,10,1.234
14,0.25,10,1.475
15,0.25,10,1.743
16,0.25,10,2.039
17,0.25,10,2.365
18,0.25,10,2.722
2,0.26,10,0.017
3,0.26,10,0.043
4,0.26,10,0.081
5,0.26,10,0.133
6,0.26,10,0.198
7,0.26,10,0.278
8,0.26,10,0.375
9,0.26,10,0.494
10,0.26,10,0.632
11,0.26,10,0.792
12,0.26,10,0.975
13,0.26,10,1.182
14,0.26,10,1.413
15,0.26,10,1.671
16,0.26,10,1.956
17,0.26,10,2.27
18,0.26,10,2.614
2,0.27,10,0.016
3,0.27,10,0.041
4,0.27,10,0.077
5,0.27,10,0.127
6,0.27,10,0.189
7,0.27,10,0.264
8,0.27,10,0.359
9,0.27,10,0.473
10,0.27,10,0.606
11,0.27,10,0.761
12,0.27,10,0.936
13,0.27,10,1.135
14,0.27,10,1.359
15,0.27,10,1.607
16,0.27,10,1.883
17,0.27,10,2.186
18,0.27,10,2.518
2,0.28,10,0.015
3,0.28,10,0.039
4,0.28,10,0.074
5,0.28,10,0.121
6,0.28,10,0.18
7,0.28,10,0.253
8,0.28,10,0.345
9,0.28,10,0.455
10,0.28,10,0.583
11,0.28,10,0.732
12,0.28,10,0.902
13,0.28,10,1.094
14,0.28,10,1.31
15,0.28,10,1.55
16,0.28,10,1.817
17,0.28,10,2.111
18,0.28,10,2.432
2,0.29,10,0.015
3,0.29,10,0.037
4,0.29,10,0.071
5,0.29,10,0.116
6,0.29,10,0.173
7,0.29,10,0.244
8,0.29,10,0.332
9,0.29,10,0.439
10,0.29,10,0.563
11,0.29,10,0.707
12,0.29,10,0.871
13,0.29,10,1.057
14,0.29,10,1.266
15,0.29,10,1.5
16,0.29,10,1.758
17,0.29,10,2.043
18,0.29,10,2.356
2,0.3,10,0.014
3,0.3,10,0.036
4,0.3,10,0.068
5,0.3,10,0.111
6,0.3,10,0.166
7,0.3,10,0.235
8,0.3,10,0.321
9,0.3,10,0.424
10,0.3,10,0.544
11,0.3,10,0.684
12,0.3,10,0.843
13,0.3,10,1.024
14,0.3,10,1.227
15,0.3,10,1.454
16,0.3,10,1.706
17,0.3,10,1.983
18,0.3,10,2.288
2,0.31,10,0.014
3,0.31,10,0.034
4,0.31,10,0.065
5,0.31,10,0.107
6,0.31,10,0.159
7,0.31,10,0.228
8,0.31,10,0.311
9,0.31,10,0.411
10,0.31,10,0.528
11,0.31,10,0.663
12,0.31,10,0.819
13,0.31,10,0.995
14,0.31,10,1.193
15,0.31,10,1.414
16,0.31,10,1.659
17,0.31,10,1.93
18,0.31,10,2.227
2,0.32,10,0.013
3,0.32,10,0.033
4,0.32,10,0.063
5,0.32,10,0.103
6,0.32,10,0.154
7,0.32,10,0.221
8,0.32,10,0.302
9,0.32,10,0.399
10,0.32,10,0.513
11,0.32,10,0.645
12,0.32,10,0.796
13,0.32,10,0.968
14,0.32,10,1.161
15,0.32,10,1.377
16,0.32,10,1.617
17,0.32,10,1.882
18,0.32,10,2.172
2,0.33,10,0.013
3,0.33,10,0.032
4,0.33,10,0.061
5,0.33,10,0.1
6,0.33,10,0.15
7,0.33,10,0.215
8,0.33,10,0.294
9,0.33,10,0.388
10,0.33,10,0.5
11,0.33,10,0.629
12,0.33,10,0.776
13,0.33,10,0.944
14,0.33,10,1.133
15,0.33,10,1.345
16,0.33,10,1.579
17,0.33,10,1.838
18,0.33,10,2.123
2,0.34,10,0.013
3,0.34,10,0.031
4,0.34,10,0.059
5,0.34,10,0.097
6,0.34,10,0.146
7,0.34,10,0.209
8,0.34,10,0.286
9,0.34,10,0.379
10,0.34,10,0.488
11,0.34,10,0.614
12,0.34,10,0.758
13,0.34,10,0.923
14,0.34,10,1.108
15,0.34,10,1.315
16,0.34,10,1.545
17,0.34,10,1.8
18,0.34,10,2.079
2,0.35,10,0.012
3,0.35,10,0.03
4,0.35,10,0.058
5,0.35,10,0.094
6,0.35,10,0.142
7,0.35,10,0.204
8,0.35,10,0.28
9,0.35,10,0.37
10,0.35,10,0.477
11,0.35,10,0.6
12,0.35,10,0.742
13,0.35,10,0.903
14,0.35,10,1.085
15,0.35,10,1.289
16,0.35,10,1.515
17,0.35,10,1.765
18,0.35,10,2.04
2,0.36,10,0.012
3,0.36,10,0.03
4,0.36,10,0.056
5,0.36,10,0.092
6,0.36,10,0.139
7,0.36,10,0.2
8,0.36,10,0.274
9,0.36,10,0.362
10,0.36,10,0.467
11,0.36,10,0.588
12,0.36,10,0.728
13,0.36,10,0.886
14,0.36,10,1.065
15,0.36,10,1.265
16,0.36,10,1.488
17,0.36,10,1.734
18,0.36,10,2.004
2,0.37,10,0.012
3,0.37,10,0.029
4,0.37,10,0.055
5,0.37,10,0.089
6,0.37,10,0.136
7,0.37,10,0.196
8,0.37,10,0.268
9,0.37,10,0.355
10,0.37,10,0.458
11,0.37,10,0.577
12,0.37,10,0.714
13,0.37,10,0.87
14,0.37,10,1.046
15,0.37,10,1.244
16,0.37,10,1.463
17,0.37,10,1.706
18,0.37,10,1.973
2,0.38,10,0.011
3,0.38,10,0.028
4,0.38,10,0.054
5,0.38,10,0.088
6,0.38,10,0.134
7,0.38,10,0.192
8,0.38,10,0.264
9,0.38,10,0.349
10,0.38,10,0.45
11,0.38,10,0.568
12,0.38,10,0.703
13,0.38,10,0.856
14,0.38,10,1.03
15,0.38,10,1.224
16,0.38,10,1.441
17,0.38,10,1.681
18,0.38,10,1.944
2,0.39,10,0.011
3,0.39,10,0.028
4,0.39,10,0.052
5,0.39,10,0.086
6,0.39,10,0.132
7,0.39,10,0.189
8,0.39,10,0.259
9,0.39,10,0.343
10,0.39,10,0.443
11,0.39,10,0.559
12,0.39,10,0.692
13,0.39,10,0.844
14,0.39,10,1.015
15,0.39,10,1.207
16,0.39,10,1.421
17,0.39,10,1.658
18,0.39,10,1.919
2,0.4,10,0.011
3,0.4,10,0.027
4,0.4,10,0.051
5,0.4,10,0.085
6,0.4,10,0.129
7,0.4,10,0.186
8,0.4,10,0.255
9,0.4,10,0.338
10,0.4,10,0.437
11,0.4,10,0.551
12,0.4,10,0.682
13,0.4,10,0.832
14,0.4,10,1.002
15,0.4,10,1.192
16,0.4,10,1.404
17,0.4,10,1.638
18,0.4,10,1.896
2,0.1,10.5,0.062
3,0.1,10.5,0.175
4,0.1,10.5,0.344
5,0.1,10.5,0.572
6,0.1,10.5,0.864
7,0.1,10.5,1.223
8,0.1,10.5,1.652
9,0.1,10.5,2.151
10,0.1,10.5,2.722
11,0.1,10.5,3.366
12,0.1,10.5,4.081
13,0.1,10.5,4.87
14,0.1,10.5,5.732
15,0.1,10.5,6.667
16,0.1,10.5,7.675
17,0.1,10.5,8.758
18,0.1,10.5,9.914
2,0.11,10.5,0.055
3,0.11,10.5,0.151
4,0.11,10.5,0.294
5,0.11,10.5,0.489
6,0.11,10.5,0.738
7,0.11,10.5,1.044
8,0.11,10.5,1.408
9,0.11,10.5,1.832
10,0.11,10.5,2.317
11,0.11,10.5,2.862
12,0.11,10.5,3.467
13,0.11,10.5,4.134
14,0.11,10.5,4.861
15,0.11,10.5,5.651
16,0.11,10.5,6.501
17,0.11,10.5,7.414
18,0.11,10.5,8.389
2,0.12,10.5,0.049
3,0.12,10.5,0.132
4,0.12,10.5,0.255
5,0.12,10.5,0.424
6,0.12,10.5,0.639
7,0.12,10.5,0.903
8,0.12,10.5,1.218
9,0.12,10.5,1.584
10,0.12,10.5,2.001
11,0.12,10.5,2.469
12,0.12,10.5,2.989
13,0.12,10.5,3.561
14,0.12,10.5,4.186
15,0.12,10.5,4.862
16,0.12,10.5,5.591
17,0.12,10.5,6.373
18,0.12,10.5,7.209
2,0.13,10.5,0.044
3,0.13,10.5,0.116
4,0.13,10.5,0.224
5,0.13,10.5,0.372
6,0.13,10.5,0.561
7,0.13,10.5,0.792
8,0.13,10.5,1.067
9,0.13,10.5,1.386
10,0.13,10.5,1.75
11,0.13,10.5,2.158
12,0.13,10.5,2.61
13,0.13,10.5,3.108
14,0.13,10.5,3.65
15,0.13,10.5,4.238
16,0.13,10.5,4.871
17,0.13,10.5,5.565
18,0.13,10.5,6.356
2,0.14,10.5,0.04
3,0.14,10.5,0.104
4,0.14,10.5,0.199
5,0.14,10.5,0.33
6,0.14,10.5,0.497
7,0.14,10.5,0.702
8,0.14,10.5,0.945
9,0.14,10.5,1.227
10,0.14,10.5,1.547
11,0.14,10.5,1.906
12,0.14,10.5,2.304
13,0.14,10.5,2.742
14,0.14,10.5,3.219
15,0.14,10.5,3.736
16,0.14,10.5,4.316
17,0.14,10.5,4.971
18,0.14,10.5,5.682
2,0.15,10.5,0.036
3,0.15,10.5,0.093
4,0.15,10.5,0.179
5,0.15,10.5,0.295
6,0.15,10.5,0.445
7,0.15,10.5,0.628
8,0.15,10.5,0.845
9,0.15,10.5,1.095
10,0.15,10.5,1.38
11,0.15,10.5,1.7
12,0.15,10.5,2.054
13,0.15,10.5,2.442
14,0.15,10.5,2.866
15,0.15,10.5,3.349
16,0.15,10.5,3.893
17,0.15,10.5,4.486
18,0.15,10.5,5.131
2,0.16,10.5,0.033
3,0.16,10.5,0.084
4,0.16,10.5,0.161
5,0.16,10.5,0.267
6,0.16,10.5,0.402
7,0.16,10.5,0.566
8,0.16,10.5,0.761
9,0.16,10.5,0.986
10,0.16,10.5,1.242
11,0.16,10.5,1.529
12,0.16,10.5,1.846
13,0.16,10.5,2.195
14,0.16,10.5,2.593
15,0.16,10.5,3.045
16,0.16,10.5,3.542
17,0.16,10.5,4.085
18,0.16,10.5,4.675
2,0.17,10.5,0.03
3,0.17,10.5,0.077
4,0.17,10.5,0.147
5,0.17,10.5,0.243
6,0.17,10.5,0.365
7,0.17,10.5,0.515
8,0.17,10.5,0.691
9,0.17,10.5,0.895
10,0.17,10.5,1.126
11,0.17,10.5,1.385
12,0.17,10.5,1.672
13,0.17,10.5,1.998
14,0.17,10.5,2.375
15,0.17,10.5,2.791
16,0.17,10.5,3.249
17,0.17,10.5,3.749
18,0.17,10.5,4.294
2,0.18,10.5,0.028
3,0.18,10.5,0.07
4,0.18,10.5,0.135
5,0.18,10.5,0.223
6,0.18,10.5,0.334
7,0.18,10.5,0.471
8,0.18,10.5,0.632
9,0.18,10.5,0.817
10,0.18,10.5,1.028
11,0.18,10.5,1.264
12,0.18,10.5,1.529
13,0.18,10.5,1.842
14,0.18,10.5,2.191
15,0.18,10.5,2.577
16,0.18,10.5,3.001
17,0.18,10.5,3.465
18,0.18,10.5,3.971
2,0.19,10.5,0.026
3,0.19,10.5,0.065
4,0.19,10.5,0.124
5,0.19,10.5,0.205
6,0.19,10.5,0.308
7,0.19,10.5,0.433
8,0.19,10.5,0.581
9,0.19,10.5,0.751
10,0.19,10.5,0.944
11,0.19,10.5,1.16
12,0.19,10.5,1.418
13,0.19,10.5,1.709
14,0.19,10.5,2.034
15,0.19,10.5,2.393
16,0.19,10.5,2.789
17,0.19,10.5,3.223
18,0.19,10.5,3.695
2,0.2,10.5,0.024
3,0.2,10.5,0.06
4,0.2,10.5,0.115
5,0.2,10.5,0.19
6,0.2,10.5,0.285
7,0.2,10.5,0.401
8,0.2,10.5,0.537
9,0.2,10.5,0.694
10,0.2,10.5,0.872
11,0.2,10.5,1.079
12,0.2,10.5,1.322
13,0.2,10.5,1.595
14,0.2,10.5,1.899
15,0.2,10.5,2.236
16,0.2,10.5,2.608
17,0.2,10.5,3.015
18,0.2,10.5,3.459
2,0.21,10.5,0.022
3,0.21,10.5,0.056
4,0.21,10.5,0.107
5,0.21,10.5,0.177
6,0.21,10.5,0.265
7,0.21,10.5,0.372
8,0.21,10.5,0.499
9,0.21,10.5,0.644
10,0.21,10.5,0.81
11,0.21,10.5,1.011
12,0.21,10.5,1.239
13,0.21,10.5,1.496
14,0.21,10.5,1.782
15,0.21,10.5,2.1
16,0.21,10.5,2.451
17,0.21,10.5,2.835
18,0.21,10.5,3.254
2,0.22,10.5,0.021
3,0.22,10.5,0.053
4,0.22,10.5,0.1
5,0.22,10.5,0.165
6,0.22,10.5,0.248
7,0.22,10.5,0.348
8,0.22,10.5,0.466
9,0.22,10.5,0.601
10,0.22,10.5,0.762
11,0.22,10.5,0.952
12,0.22,10.5,1.167
13,0.22,10.5,1.41
14,0.22,10.5,1.681
15,0.22,10.5,1.982
16,0.22,10.5,2.314
17,0.22,10.5,2.678
18,0.22,10.5,3.076
2,0.23,10.5,0.02
3,0.23,10.5,0.049
4,0.23,10.5,0.094
5,0.23,10.5,0.155
6,0.23,10.5,0.233
7,0.23,10.5,0.326
8,0.23,10.5,0.436
9,0.23,10.5,0.563
10,0.23,10.5,0.72
11,0.23,10.5,0.9
12,0.23,10.5,1.104
13,0.23,10.5,1.335
14,0.23,10.5,1.592
15,0.23,10.5,1.878
16,0.23,10.5,2.194
17,0.23,10.5,2.541
18,0.23,10.5,2.92
2,0.24,10.5,0.019
3,0.24,10.5,0.047
4,0.24,10.5,0.089
5,0.24,10.5,0.147
6,0.24,10.5,0.219
7,0.24,10.5,0.307
8,0.24,10.5,0.411
9,0.24,10.5,0.534
10,0.24,10.5,0.683
11,0.24,10.5,0.854
12,0.24,10.5,1.049
13,0.24,10.5,1.269
14,0.24,10.5,1.514
15,0.24,10.5,1.788
16,0.24,10.5,2.089
17,0.24,10.5,2.421
18,0.24,10.5,2.783
2,0.25,10.5,0.018
3,0.25,10.5,0.044
4,0.25,10.5,0.084
5,0.25,10.5,0.139
6,0.25,10.5,0.207
7,0.25,10.5,0.29
8,0.25,10.5,0.388
9,0.25,10.5,0.508
10,0.25,10.5,0.65
11,0.25,10.5,0.814
12,0.25,10.5,1
13,0.25,10.5,1.21
14,0.25,10.5,1.446
15,0.25,10.5,1.707
16,0.25,10.5,1.996
17,0.25,10.5,2.314
18,0.25,10.5,2.662
2,0.26,10.5,0.017
3,0.26,10.5,0.042
4,0.26,10.5,0.08
5,0.26,10.5,0.132
6,0.26,10.5,0.197
7,0.26,10.5,0.275
8,0.26,10.5,0.369
9,0.26,10.5,0.486
10,0.26,10.5,0.621
11,0.26,10.5,0.778
12,0.26,10.5,0.957
13,0.26,10.5,1.159
14,0.26,10.5,1.385
15,0.26,10.5,1.636
16,0.26,10.5,1.914
17,0.26,10.5,2.22
18,0.26,10.5,2.555
2,0.27,10.5,0.016
3,0.27,10.5,0.04
4,0.27,10.5,0.076
5,0.27,10.5,0.125
6,0.27,10.5,0.187
7,0.27,10.5,0.262
8,0.27,10.5,0.353
9,0.27,10.5,0.465
10,0.27,10.5,0.596
11,0.27,10.5,0.747
12,0.27,10.5,0.919
13,0.27,10.5,1.113
14,0.27,10.5,1.331
15,0.27,10.5,1.573
16,0.27,10.5,1.842
17,0.27,10.5,2.137
18,0.27,10.5,2.46
2,0.28,10.5,0.015
3,0.28,10.5,0.038
4,0.28,10.5,0.073
5,0.28,10.5,0.12
6,0.28,10.5,0.179
7,0.28,10.5,0.25
8,0.28,10.5,0.339
9,0.28,10.5,0.447
10,0.28,10.5,0.573
11,0.28,10.5,0.718
12,0.28,10.5,0.884
13,0.28,10.5,1.072
14,0.28,10.5,1.283
15,0.28,10.5,1.517
16,0.28,10.5,1.777
17,0.28,10.5,2.062
18,0.28,10.5,2.376
2,0.29,10.5,0.015
3,0.29,10.5,0.037
4,0.29,10.5,0.07
5,0.29,10.5,0.115
6,0.29,10.5,0.171
7,0.29,10.5,0.24
8,0.29,10.5,0.327
9,0.29,10.5,0.431
10,0.29,10.5,0.553
11,0.29,10.5,0.693
12,0.29,10.5,0.854
13,0.29,10.5,1.036
14,0.29,10.5,1.24
15,0.29,10.5,1.467
16,0.29,10.5,1.719
17,0.29,10.5,1.996
18,0.29,10.5,2.3
2,0.3,10.5,0.014
3,0.3,10.5,0.035
4,0.3,10.5,0.067
5,0.3,10.5,0.11
6,0.3,10.5,0.164
7,0.3,10.5,0.231
8,0.3,10.5,0.316
9,0.3,10.5,0.416
10,0.3,10.5,0.534
11,0.3,10.5,0.671
12,0.3,10.5,0.827
13,0.3,10.5,1.003
14,0.3,10.5,1.201
15,0.3,10.5,1.422
16,0.3,10.5,1.667
17,0.3,10.5,1.937
18,0.3,10.5,2.233
2,0.31,10.5,0.014
3,0.31,10.5,0.034
4,0.31,10.5,0.065
5,0.31,10.5,0.106
6,0.31,10.5,0.158
7,0.31,10.5,0.224
8,0.31,10.5,0.306
9,0.31,10.5,0.404
10,0.31,10.5,0.518
11,0.31,10.5,0.65
12,0.31,10.5,0.802
13,0.31,10.5,0.974
14,0.31,10.5,1.167
15,0.31,10.5,1.382
16,0.31,10.5,1.621
17,0.31,10.5,1.884
18,0.31,10.5,2.172
2,0.32,10.5,0.013
3,0.32,10.5,0.033
4,0.32,10.5,0.063
5,0.32,10.5,0.102
6,0.32,10.5,0.153
7,0.32,10.5,0.217
8,0.32,10.5,0.297
9,0.32,10.5,0.392
10,0.32,10.5,0.503
11,0.32,10.5,0.632
12,0.32,10.5,0.78
13,0.32,10.5,0.947
14,0.32,10.5,1.136
15,0.32,10.5,1.346
16,0.32,10.5,1.579
17,0.32,10.5,1.836
18,0.32,10.5,2.118
2,0.33,10.5,0.013
3,0.33,10.5,0.032
4,0.33,10.5,0.061
5,0.33,10.5,0.099
6,0.33,10.5,0.148
7,0.33,10.5,0.211
8,0.33,10.5,0.289
9,0.33,10.5,0.381
10,0.33,10.5,0.49
11,0.33,10.5,0.616
12,0.33,10.5,0.76
13,0.33,10.5,0.924
14,0.33,10.5,1.108
15,0.33,10.5,1.313
16,0.33,10.5,1.542
17,0.33,10.5,1.793
18,0.33,10.5,2.07
2,0.34,10.5,0.012
3,0.34,10.5,0.031
4,0.34,10.5,0.059
5,0.34,10.5,0.096
6,0.34,10.5,0.144
7,0.34,10.5,0.206
8,0.34,10.5,0.281
9,0.34,10.5,0.372
10,0.34,10.5,0.478
11,0.34,10.5,0.601
12,0.34,10.5,0.742
13,0.34,10.5,0.903
14,0.34,10.5,1.083
15,0.34,10.5,1.284
16,0.34,10.5,1.508
17,0.34,10.5,1.755
18,0.34,10.5,2.026
2,0.35,10.5,0.012
3,0.35,10.5,0.03
4,0.35,10.5,0.057
5,0.35,10.5,0.093
6,0.35,10.5,0.14
7,0.35,10.5,0.201
8,0.35,10.5,0.275
9,0.35,10.5,0.363
10,0.35,10.5,0.467
11,0.35,10.5,0.588
12,0.35,10.5,0.726
13,0.35,10.5,0.883
14,0.35,10.5,1.06
15,0.35,10.5,1.258
16,0.35,10.5,1.478
17,0.35,10.5,1.721
18,0.35,10.5,1.987
2,0.36,10.5,0.012
3,0.36,10.5,0.029
4,0.36,10.5,0.056
5,0.36,10.5,0.091
6,0.36,10.5,0.137
7,0.36,10.5,0.196
8,0.36,10.5,0.269
9,0.36,10.5,0.356
10,0.36,10.5,0.458
11,0.36,10.5,0.576
12,0.36,10.5,0.712
13,0.36,10.5,0.866
14,0.36,10.5,1.04
15,0.36,10.5,1.235
16,0.36,10.5,1.451
17,0.36,10.5,1.69
18,0.36,10.5,1.952
2,0.37,10.5,0.011
3,0.37,10.5,0.029
4,0.37,10.5,0.054
5,0.37,10.5,0.089
6,0.37,10.5,0.134
7,0.37,10.5,0.192
8,0.37,10.5,0.264
9,0.37,10.5,0.349
10,0.37,10.5,0.449
11,0.37,10.5,0.565
12,0.37,10.5,0.699
13,0.37,10.5,0.851
14,0.37,10.5,1.022
15,0.37,10.5,1.213
16,0.37,10.5,1.426
17,0.37,10.5,1.662
18,0.37,10.5,1.921
2,0.38,10.5,0.011
3,0.38,10.5,0.028
4,0.38,10.5,0.053
5,0.38,10.5,0.086
6,0.38,10.5,0.132
7,0.38,10.5,0.189
8,0.38,10.5,0.259
9,0.38,10.5,0.342
10,0.38,10.5,0.441
11,0.38,10.5,0.556
12,0.38,10.5,0.687
13,0.38,10.5,0.837
14,0.38,10.5,1.005
15,0.38,10.5,1.194
16,0.38,10.5,1.404
17,0.38,10.5,1.637
18,0.38,10.5,1.893
2,0.39,10.5,0.011
3,0.39,10.5,0.027
4,0.39,10.5,0.052
5,0.39,10.5,0.085
6,0.39,10.5,0.129
7,0.39,10.5,0.186
8,0.39,10.5,0.254
9,0.39,10.5,0.337
10,0.39,10.5,0.434
11,0.39,10.5,0.547
12,0.39,10.5,0.677
13,0.39,10.5,0.824
14,0.39,10.5,0.991
15,0.39,10.5,1.177
16,0.39,10.5,1.385
17,0.39,10.5,1.615
18,0.39,10.5,1.868
2,0.4,10.5,0.011
3,0.4,10.5,0.027
4,0.4,10.5,0.051
5,0.4,10.5,0.083
6,0.4,10.5,0.127
7,0.4,10.5,0.183
8,0.4,10.5,0.25
9,0.4,10.5,0.332
10,0.4,10.5,0.428
11,0.4,10.5,0.539
12,0.4,10.5,0.667
13,0.4,10.5,0.813
14,0.4,10.5,0.978
15,0.4,10.5,1.162
16,0.4,10.5,1.367
17,0.4,10.5,1.595
18,0.4,10.5,1.845
2,0.1,11,0.06
3,0.1,11,0.171
4,0.1,11,0.339
5,0.1,11,0.565
6,0.1,11,0.854
7,0.1,11,1.209
8,0.1,11,1.633
9,0.1,11,2.127
10,0.1,11,2.693
11,0.1,11,3.331
12,0.1,11,4.041
13,0.1,11,4.824
14,0.1,11,5.679
15,0.1,11,6.608
16,0.1,11,7.61
17,0.1,11,8.686
18,0.1,11,9.836
2,0.11,11,0.054
3,0.11,11,0.148
4,0.11,11,0.29
5,0.11,11,0.483
6,0.11,11,0.729
7,0.11,11,1.032
8,0.11,11,1.392
9,0.11,11,1.813
10,0.11,11,2.293
11,0.11,11,2.833
12,0.11,11,3.434
13,0.11,11,4.096
14,0.11,11,4.819
15,0.11,11,5.604
16,0.11,11,6.449
17,0.11,11,7.357
18,0.11,11,8.326
2,0.12,11,0.048
3,0.12,11,0.13
4,0.12,11,0.252
5,0.12,11,0.418
6,0.12,11,0.631
7,0.12,11,0.893
8,0.12,11,1.205
9,0.12,11,1.568
10,0.12,11,1.981
11,0.12,11,2.446
12,0.12,11,2.963
13,0.12,11,3.531
14,0.12,11,4.151
15,0.12,11,4.824
16,0.12,11,5.549
17,0.12,11,6.326
18,0.12,11,7.157
2,0.13,11,0.043
3,0.13,11,0.115
4,0.13,11,0.222
5,0.13,11,0.367
6,0.13,11,0.554
7,0.13,11,0.783
8,0.13,11,1.056
9,0.13,11,1.373
10,0.13,11,1.733
11,0.13,11,2.138
12,0.13,11,2.588
13,0.13,11,3.082
14,0.13,11,3.621
15,0.13,11,4.206
16,0.13,11,4.836
17,0.13,11,5.511
18,0.13,11,6.26
2,0.14,11,0.039
3,0.14,11,0.102
4,0.14,11,0.197
5,0.14,11,0.326
6,0.14,11,0.491
7,0.14,11,0.694
8,0.14,11,0.935
9,0.14,11,1.215
10,0.14,11,1.533
11,0.14,11,1.889
12,0.14,11,2.285
13,0.14,11,2.72
14,0.14,11,3.194
15,0.14,11,3.708
16,0.14,11,4.262
17,0.14,11,4.895
18,0.14,11,5.593
2,0.15,11,0.035
3,0.15,11,0.092
4,0.15,11,0.176
5,0.15,11,0.292
6,0.15,11,0.44
7,0.15,11,0.621
8,0.15,11,0.836
9,0.15,11,1.085
10,0.15,11,1.368
11,0.15,11,1.685
12,0.15,11,2.037
13,0.15,11,2.424
14,0.15,11,2.845
15,0.15,11,3.302
16,0.15,11,3.833
17,0.15,11,4.416
18,0.15,11,5.048
2,0.16,11,0.032
3,0.16,11,0.083
4,0.16,11,0.159
5,0.16,11,0.264
6,0.16,11,0.397
7,0.16,11,0.561
8,0.16,11,0.754
9,0.16,11,0.977
10,0.16,11,1.232
11,0.16,11,1.516
12,0.16,11,1.832
13,0.16,11,2.178
14,0.16,11,2.556
15,0.16,11,2.999
16,0.16,11,3.486
17,0.16,11,4.019
18,0.16,11,4.597
2,0.17,11,0.03
3,0.17,11,0.076
4,0.17,11,0.145
5,0.17,11,0.24
6,0.17,11,0.361
7,0.17,11,0.509
8,0.17,11,0.685
9,0.17,11,0.887
10,0.17,11,1.117
11,0.17,11,1.374
12,0.17,11,1.66
13,0.17,11,1.973
14,0.17,11,2.339
15,0.17,11,2.747
16,0.17,11,3.196
17,0.17,11,3.686
18,0.17,11,4.22
2,0.18,11,0.027
3,0.18,11,0.069
4,0.18,11,0.133
5,0.18,11,0.22
6,0.18,11,0.331
7,0.18,11,0.466
8,0.18,11,0.626
9,0.18,11,0.81
10,0.18,11,1.02
11,0.18,11,1.254
12,0.18,11,1.514
13,0.18,11,1.814
14,0.18,11,2.156
15,0.18,11,2.535
16,0.18,11,2.951
