Sqrt(A) (m),Rn,t (cm),Dmax (mm)
12,0.17,10,1.899
13,0.17,10,2.27
14,0.17,10,2.679
15,0.17,10,3.126
16,0.17,10,3.612
17,0.17,10,4.14
18,0.17,10,4.71
2,0.18,10,0.03
3,0.18,10,0.075
4,0.18,10,0.146
5,0.18,10,0.243
6,0.18,10,0.367
7,0.18,10,0.52
8,0.18,10,0.702
9,0.18,10,0.914
10,0.18,10,1.156
11,0.18,10,1.43
12,0.18,10,1.736
13,0.18,10,2.076
14,0.18,10,2.45
15,0.18,10,2.86
16,0.18,10,3.306
17,0.18,10,3.79
18,0.18,10,4.314
2,0.19,10,0.027
3,0.19,10,0.07
4,0.19,10,0.135
5,0.19,10,0.224
6,0.19,10,0.338
7,0.19,10,0.479
8,0.19,10,0.646
9,0.19,10,0.841
10,0.19,10,1.064
11,0.19,10,1.315
12,0.19,10,1.597
13,0.19,10,1.91
14,0.19,10,2.255
15,0.19,10,2.633
16,0.19,10,3.045
17,0.19,10,3.493
18,0.19,10,3.977
2,0.2,10,0.025
3,0.2,10,0.065
4,0.2,10,0.125
5,0.2,10,0.208
6,0.2,10,0.314
7,0.2,10,0.443
8,0.2,10,0.598
9,0.2,10,0.778
10,0.2,10,0.984
11,0.2,10,1.217
12,0.2,10,1.478
13,0.2,10,1.768
14,0.2,10,2.087
15,0.2,10,2.438
16,0.2,10,2.821
17,0.2,10,3.237
18,0.2,10,3.687
2,0.21,10,0.024
3,0.21,10,0.06
4,0.21,10,0.116
5,0.21,10,0.193
6,0.21,10,0.292
7,0.21,10,0.413
8,0.21,10,0.556
9,0.21,10,0.723
10,0.21,10,0.915
11,0.21,10,1.132
12,0.21,10,1.374
13,0.21,10,1.644
14,0.21,10,1.942
15,0.21,10,2.27
16,0.21,10,2.627
17,0.21,10,3.016
18,0.21,10,3.437
2,0.22,10,0.022
3,0.22,10,0.056
4,0.22,10,0.109
5,0.22,10,0.181
6,0.22,10,0.273
7,0.22,10,0.386
8,0.22,10,0.52
9,0.22,10,0.676
10,0.22,10,0.855
11,0.22,10,1.057
12,0.22,10,1.284
13,0.22,10,1.537
14,0.22,10,1.816
15,0.22,10,2.123
16,0.22,10,2.458
17,0.22,10,2.823
18,0.22,10,3.244
2,0.23,10,0.021
3,0.23,10,0.053
4,0.23,10,0.103
5,0.23,10,0.17
6,0.23,10,0.256
7,0.23,10,0.362
8,0.23,10,0.487
9,0.23,10,0.634
10,0.23,10,0.802
11,0.23,10,0.992
12,0.23,10,1.205
13,0.23,10,1.443
14,0.23,10,1.706
15,0.23,10,1.995
16,0.23,10,2.311
17,0.23,10,2.679
18,0.23,10,3.085
2,0.24,10,0.02
3,0.24,10,0.05
4,0.24,10,0.097
5,0.24,10,0.16
6,0.24,10,0.242
7,0.24,10,0.341
8,0.24,10,0.459
9,0.24,10,0.597
10,0.24,10,0.755
11,0.24,10,0.935
12,0.24,10,1.136
13,0.24,10,1.36
14,0.24,10,1.609
15,0.24,10,1.882
16,0.24,10,2.201
17,0.24,10,2.556
18,0.24,10,2.945
2,0.25,10,0.019
3,0.25,10,0.048
4,0.25,10,0.092
5,0.25,10,0.152
6,0.25,10,0.228
7,0.25,10,0.322
8,0.25,10,0.434
9,0.25,10,0.564
10,0.25,10,0.714
11,0.25,10,0.884
12,0.25,10,1.075
13,0.25,10,1.287
14,0.25,10,1.523
15,0.25,10,1.797
16,0.25,10,2.107
17,0.25,10,2.447
18,0.25,10,2.821
2,0.26,10,0.018
3,0.26,10,0.045
4,0.26,10,0.087
5,0.26,10,0.144
6,0.26,10,0.217
7,0.26,10,0.306
8,0.26,10,0.412
9,0.26,10,0.535
10,0.26,10,0.677
11,0.26,10,0.839
12,0.26,10,1.02
13,0.26,10,1.223
14,0.26,10,1.456
15,0.26,10,1.725
16,0.26,10,2.023
17,0.26,10,2.351
18,0.26,10,2.712
2,0.27,10,0.017
3,0.27,10,0.043
4,0.27,10,0.083
5,0.27,10,0.137
6,0.27,10,0.206
7,0.27,10,0.291
8,0.27,10,0.392
9,0.27,10,0.51
10,0.27,10,0.645
11,0.27,10,0.799
12,0.27,10,0.972
13,0.27,10,1.169
14,0.27,10,1.401
15,0.27,10,1.661
16,0.27,10,1.949
17,0.27,10,2.266
18,0.27,10,2.615
2,0.28,10,0.016
3,0.28,10,0.041
4,0.28,10,0.079
5,0.28,10,0.131
6,0.28,10,0.197
7,0.28,10,0.278
8,0.28,10,0.374
9,0.28,10,0.486
10,0.28,10,0.616
11,0.28,10,0.763
12,0.28,10,0.928
13,0.28,10,1.128
14,0.28,10,1.353
15,0.28,10,1.604
16,0.28,10,1.883
17,0.28,10,2.191
18,0.28,10,2.528
2,0.29,10,0.016
3,0.29,10,0.04
4,0.29,10,0.076
5,0.29,10,0.125
6,0.29,10,0.189
7,0.29,10,0.266
8,0.29,10,0.358
9,0.29,10,0.466
10,0.29,10,0.59
11,0.29,10,0.731
12,0.29,10,0.897
13,0.29,10,1.091
14,0.29,10,1.309
15,0.29,10,1.553
16,0.29,10,1.824
17,0.29,10,2.123
18,0.29,10,2.451
2,0.3,10,0.015
3,0.3,10,0.038
4,0.3,10,0.073
5,0.3,10,0.12
6,0.3,10,0.181
7,0.3,10,0.255
8,0.3,10,0.344
9,0.3,10,0.447
10,0.3,10,0.566
11,0.3,10,0.703
12,0.3,10,0.869
13,0.3,10,1.058
14,0.3,10,1.27
15,0.3,10,1.508
16,0.3,10,1.772
17,0.3,10,2.063
18,0.3,10,2.383
2,0.31,10,0.014
3,0.31,10,0.037
4,0.31,10,0.07
5,0.31,10,0.116
6,0.31,10,0.174
7,0.31,10,0.246
8,0.31,10,0.331
9,0.31,10,0.43
10,0.31,10,0.545
11,0.31,10,0.683
12,0.31,10,0.845
13,0.31,10,1.028
14,0.31,10,1.236
15,0.31,10,1.467
16,0.31,10,1.725
17,0.31,10,2.009
18,0.31,10,2.321
2,0.32,10,0.014
3,0.32,10,0.035
4,0.32,10,0.068
5,0.32,10,0.112
6,0.32,10,0.168
7,0.32,10,0.237
8,0.32,10,0.319
9,0.32,10,0.415
10,0.32,10,0.527
11,0.32,10,0.665
12,0.32,10,0.823
13,0.32,10,1.002
14,0.32,10,1.205
15,0.32,10,1.431
16,0.32,10,1.683
17,0.32,10,1.961
18,0.32,10,2.266
2,0.33,10,0.014
3,0.33,10,0.034
4,0.33,10,0.066
5,0.33,10,0.108
6,0.33,10,0.162
7,0.33,10,0.229
8,0.33,10,0.308
9,0.33,10,0.401
10,0.33,10,0.514
11,0.33,10,0.648
12,0.33,10,0.803
13,0.33,10,0.979
14,0.33,10,1.177
15,0.33,10,1.399
16,0.33,10,1.645
17,0.33,10,1.918
18,0.33,10,2.217
2,0.34,10,0.013
3,0.34,10,0.033
4,0.34,10,0.064
5,0.34,10,0.105
6,0.34,10,0.157
7,0.34,10,0.222
8,0.34,10,0.299
9,0.34,10,0.389
10,0.34,10,0.502
11,0.34,10,0.634
12,0.34,10,0.785
13,0.34,10,0.958
14,0.34,10,1.152
15,0.34,10,1.37
16,0.34,10,1.612
17,0.34,10,1.879
18,0.34,10,2.173
2,0.35,10,0.013
3,0.35,10,0.032
4,0.35,10,0.062
5,0.35,10,0.102
6,0.35,10,0.153
7,0.35,10,0.215
8,0.35,10,0.29
9,0.35,10,0.381
10,0.35,10,0.492
11,0.35,10,0.621
12,0.35,10,0.769
13,0.35,10,0.939
14,0.35,10,1.13
15,0.35,10,1.344
16,0.35,10,1.582
17,0.35,10,1.844
18,0.35,10,2.133
2,0.36,10,0.012
3,0.36,10,0.031
4,0.36,10,0.06
5,0.36,10,0.099
6,0.36,10,0.149
7,0.36,10,0.209
8,0.36,10,0.282
9,0.36,10,0.373
10,0.36,10,0.482
11,0.36,10,0.609
12,0.36,10,0.755
13,0.36,10,0.922
14,0.36,10,1.11
15,0.36,10,1.32
16,0.36,10,1.555
17,0.36,10,1.814
18,0.36,10,2.098
2,0.37,10,0.012
3,0.37,10,0.031
4,0.37,10,0.059
5,0.37,10,0.097
6,0.37,10,0.145
7,0.37,10,0.204
8,0.37,10,0.276
9,0.37,10,0.366
10,0.37,10,0.474
11,0.37,10,0.599
12,0.37,10,0.743
13,0.37,10,0.907
14,0.37,10,1.092
15,0.37,10,1.3
16,0.37,10,1.531
17,0.37,10,1.786
18,0.37,10,2.067
2,0.38,10,0.012
3,0.38,10,0.03
4,0.38,10,0.057
5,0.38,10,0.094
6,0.38,10,0.141
7,0.38,10,0.199
8,0.38,10,0.271
9,0.38,10,0.36
10,0.38,10,0.466
11,0.38,10,0.589
12,0.38,10,0.731
13,0.38,10,0.893
14,0.38,10,1.076
15,0.38,10,1.281
16,0.38,10,1.509
17,0.38,10,1.761
18,0.38,10,2.038
2,0.39,10,0.012
3,0.39,10,0.029
4,0.39,10,0.056
5,0.39,10,0.092
6,0.39,10,0.138
7,0.39,10,0.195
8,0.39,10,0.267
9,0.39,10,0.355
10,0.39,10,0.459
11,0.39,10,0.581
12,0.39,10,0.721
13,0.39,10,0.881
14,0.39,10,1.062
15,0.39,10,1.265
16,0.39,10,1.49
17,0.39,10,1.74
18,0.39,10,2.014
2,0.4,10,0.011
3,0.4,10,0.029
4,0.4,10,0.055
5,0.4,10,0.09
6,0.4,10,0.135
7,0.4,10,0.191
8,0.4,10,0.263
9,0.4,10,0.35
10,0.4,10,0.453
11,0.4,10,0.573
12,0.4,10,0.712
13,0.4,10,0.871
14,0.4,10,1.05
15,0.4,10,1.25
16,0.4,10,1.473
17,0.4,10,1.72
18,0.4,10,1.992
2,0.1,10.5,0.065
3,0.1,10.5,0.183
4,0.1,10.5,0.362
5,0.1,10.5,0.606
6,0.1,10.5,0.921
7,0.1,10.5,1.312
8,0.1,10.5,1.78
9,0.1,10.5,2.33
10,0.1,10.5,2.962
11,0.1,10.5,3.678
12,0.1,10.5,4.479
13,0.1,10.5,5.366
14,0.1,10.5,6.34
15,0.1,10.5,7.403
16,0.1,10.5,8.555
17,0.1,10.5,9.798
18,0.1,10.5,11.133
2,0.11,10.5,0.057
3,0.11,10.5,0.158
4,0.11,10.5,0.31
5,0.11,10.5,0.519
6,0.11,10.5,0.788
7,0.11,10.5,1.122
8,0.11,10.5,1.523
9,0.11,10.5,1.992
10,0.11,10.5,2.53
11,0.11,10.5,3.139
12,0.11,10.5,3.82
13,0.11,10.5,4.574
14,0.11,10.5,5.402
15,0.11,10.5,6.304
16,0.11,10.5,7.283
17,0.11,10.5,8.339
18,0.11,10.5,9.474
2,0.12,10.5,0.051
3,0.12,10.5,0.138
4,0.12,10.5,0.27
5,0.12,10.5,0.451
6,0.12,10.5,0.685
7,0.12,10.5,0.974
8,0.12,10.5,1.321
9,0.12,10.5,1.727
10,0.12,10.5,2.192
11,0.12,10.5,2.718
12,0.12,10.5,3.306
13,0.12,10.5,3.956
14,0.12,10.5,4.67
15,0.12,10.5,5.449
16,0.12,10.5,6.294
17,0.12,10.5,7.205
18,0.12,10.5,8.186
2,0.13,10.5,0.046
3,0.13,10.5,0.122
4,0.13,10.5,0.238
5,0.13,10.5,0.397
6,0.13,10.5,0.602
7,0.13,10.5,0.857
8,0.13,10.5,1.161
9,0.13,10.5,1.516
10,0.13,10.5,1.923
11,0.13,10.5,2.383
12,0.13,10.5,2.897
13,0.13,10.5,3.465
14,0.13,10.5,4.089
15,0.13,10.5,4.77
16,0.13,10.5,5.509
17,0.13,10.5,6.307
18,0.13,10.5,7.165
2,0.14,10.5,0.041
3,0.14,10.5,0.109
4,0.14,10.5,0.211
5,0.14,10.5,0.353
6,0.14,10.5,0.535
7,0.14,10.5,0.761
8,0.14,10.5,1.03
9,0.14,10.5,1.345
10,0.14,10.5,1.705
11,0.14,10.5,2.111
12,0.14,10.5,2.565
13,0.14,10.5,3.068
14,0.14,10.5,3.619
15,0.14,10.5,4.222
16,0.14,10.5,4.876
17,0.14,10.5,5.583
18,0.14,10.5,6.343
2,0.15,10.5,0.038
3,0.15,10.5,0.098
4,0.15,10.5,0.19
5,0.15,10.5,0.317
6,0.15,10.5,0.48
7,0.15,10.5,0.682
8,0.15,10.5,0.923
9,0.15,10.5,1.204
10,0.15,10.5,1.525
11,0.15,10.5,1.888
12,0.15,10.5,2.293
13,0.15,10.5,2.742
14,0.15,10.5,3.235
15,0.15,10.5,3.773
16,0.15,10.5,4.358
17,0.15,10.5,4.99
18,0.15,10.5,5.672
2,0.16,10.5,0.034
3,0.16,10.5,0.089
4,0.16,10.5,0.172
5,0.16,10.5,0.286
6,0.16,10.5,0.434
7,0.16,10.5,0.616
8,0.16,10.5,0.833
9,0.16,10.5,1.086
10,0.16,10.5,1.376
11,0.16,10.5,1.702
12,0.16,10.5,2.067
13,0.16,10.5,2.471
14,0.16,10.5,2.916
15,0.16,10.5,3.401
16,0.16,10.5,3.929
17,0.16,10.5,4.5
18,0.16,10.5,5.116
2,0.17,10.5,0.031
3,0.17,10.5,0.081
4,0.17,10.5,0.157
5,0.17,10.5,0.261
6,0.17,10.5,0.396
7,0.17,10.5,0.561
8,0.17,10.5,0.758
9,0.17,10.5,0.987
10,0.17,10.5,1.25
11,0.17,10.5,1.546
12,0.17,10.5,1.878
13,0.17,10.5,2.245
14,0.17,10.5,2.648
15,0.17,10.5,3.09
16,0.17,10.5,3.57
17,0.17,10.5,4.09
18,0.17,10.5,4.651
2,0.18,10.5,0.029
3,0.18,10.5,0.074
4,0.18,10.5,0.144
5,0.18,10.5,0.239
6,0.18,10.5,0.363
7,0.18,10.5,0.514
8,0.18,10.5,0.694
9,0.18,10.5,0.903
10,0.18,10.5,1.143
11,0.18,10.5,1.414
12,0.18,10.5,1.717
13,0.18,10.5,2.052
14,0.18,10.5,2.422
15,0.18,10.5,2.826
16,0.18,10.5,3.266
17,0.18,10.5,3.743
18,0.18,10.5,4.259
2,0.19,10.5,0.027
3,0.19,10.5,0.069
4,0.19,10.5,0.133
5,0.19,10.5,0.221
6,0.19,10.5,0.334
7,0.19,10.5,0.473
8,0.19,10.5,0.639
9,0.19,10.5,0.831
10,0.19,10.5,1.052
11,0.19,10.5,1.301
12,0.19,10.5,1.579
13,0.19,10.5,1.888
14,0.19,10.5,2.229
15,0.19,10.5,2.601
16,0.19,10.5,3.007
17,0.19,10.5,3.448
18,0.19,10.5,3.924
2,0.2,10.5,0.025
3,0.2,10.5,0.064
4,0.2,10.5,0.123
5,0.2,10.5,0.205
6,0.2,10.5,0.31
7,0.2,10.5,0.438
8,0.2,10.5,0.591
9,0.2,10.5,0.769
10,0.2,10.5,0.973
11,0.2,10.5,1.203
12,0.2,10.5,1.461
13,0.2,10.5,1.747
14,0.2,10.5,2.063
15,0.2,10.5,2.408
16,0.2,10.5,2.785
17,0.2,10.5,3.194
18,0.2,10.5,3.637
2,0.21,10.5,0.023
3,0.21,10.5,0.059
4,0.21,10.5,0.115
5,0.21,10.5,0.191
6,0.21,10.5,0.288
7,0.21,10.5,0.408
8,0.21,10.5,0.55
9,0.21,10.5,0.715
10,0.21,10.5,0.905
11,0.21,10.5,1.119
12,0.21,10.5,1.359
13,0.21,10.5,1.625
14,0.21,10.5,1.919
15,0.21,10.5,2.241
16,0.21,10.5,2.593
17,0.21,10.5,2.975
18,0.21,10.5,3.389
2,0.22,10.5,0.022
3,0.22,10.5,0.056
4,0.22,10.5,0.108
5,0.22,10.5,0.179
6,0.22,10.5,0.27
7,0.22,10.5,0.381
8,0.22,10.5,0.514
9,0.22,10.5,0.668
10,0.22,10.5,0.845
11,0.22,10.5,1.045
12,0.22,10.5,1.269
13,0.22,10.5,1.519
14,0.22,10.5,1.794
15,0.22,10.5,2.096
16,0.22,10.5,2.426
17,0.22,10.5,2.785
18,0.22,10.5,3.173
2,0.23,10.5,0.021
3,0.23,10.5,0.052
4,0.23,10.5,0.101
5,0.23,10.5,0.168
6,0.23,10.5,0.253
7,0.23,10.5,0.358
8,0.23,10.5,0.482
9,0.23,10.5,0.627
10,0.23,10.5,0.793
11,0.23,10.5,0.981
12,0.23,10.5,1.191
13,0.23,10.5,1.426
14,0.23,10.5,1.684
15,0.23,10.5,1.969
16,0.23,10.5,2.28
17,0.23,10.5,2.62
18,0.23,10.5,3.015
2,0.24,10.5,0.019
3,0.24,10.5,0.049
4,0.24,10.5,0.095
5,0.24,10.5,0.158
6,0.24,10.5,0.239
7,0.24,10.5,0.337
8,0.24,10.5,0.454
9,0.24,10.5,0.59
10,0.24,10.5,0.747
11,0.24,10.5,0.924
12,0.24,10.5,1.122
13,0.24,10.5,1.344
14,0.24,10.5,1.588
15,0.24,10.5,1.857
16,0.24,10.5,2.153
17,0.24,10.5,2.498
18,0.24,10.5,2.877
2,0.25,10.5,0.018
3,0.25,10.5,0.047
4,0.25,10.5,0.09
5,0.25,10.5,0.15
6,0.25,10.5,0.226
7,0.25,10.5,0.319
8,0.25,10.5,0.429
9,0.25,10.5,0.558
10,0.25,10.5,0.706
11,0.25,10.5,0.873
12,0.25,10.5,1.062
13,0.25,10.5,1.271
14,0.25,10.5,1.503
15,0.25,10.5,1.758
16,0.25,10.5,2.06
17,0.25,10.5,2.391
18,0.25,10.5,2.755
2,0.26,10.5,0.018
3,0.26,10.5,0.045
4,0.26,10.5,0.086
5,0.26,10.5,0.142
6,0.26,10.5,0.214
7,0.26,10.5,0.302
8,0.26,10.5,0.407
9,0.26,10.5,0.529
10,0.26,10.5,0.67
11,0.26,10.5,0.829
12,0.26,10.5,1.008
13,0.26,10.5,1.207
14,0.26,10.5,1.428
15,0.26,10.5,1.687
16,0.26,10.5,1.977
17,0.26,10.5,2.297
18,0.26,10.5,2.647
2,0.27,10.5,0.017
3,0.27,10.5,0.043
4,0.27,10.5,0.082
5,0.27,10.5,0.136
6,0.27,10.5,0.204
7,0.27,10.5,0.288
8,0.27,10.5,0.387
9,0.27,10.5,0.504
10,0.27,10.5,0.637
11,0.27,10.5,0.789
12,0.27,10.5,0.96
13,0.27,10.5,1.15
14,0.27,10.5,1.371
15,0.27,10.5,1.624
16,0.27,10.5,1.904
17,0.27,10.5,2.213
18,0.27,10.5,2.551
2,0.28,10.5,0.016
3,0.28,10.5,0.041
4,0.28,10.5,0.078
5,0.28,10.5,0.129
6,0.28,10.5,0.195
7,0.28,10.5,0.275
8,0.28,10.5,0.37
9,0.28,10.5,0.481
10,0.28,10.5,0.609
11,0.28,10.5,0.754
12,0.28,10.5,0.917
13,0.28,10.5,1.103
14,0.28,10.5,1.323
15,0.28,10.5,1.567
16,0.28,10.5,1.839
17,0.28,10.5,2.138
18,0.28,10.5,2.466
2,0.29,10.5,0.015
3,0.29,10.5,0.039
4,0.29,10.5,0.075
5,0.29,10.5,0.124
6,0.29,10.5,0.186
7,0.29,10.5,0.263
8,0.29,10.5,0.354
9,0.29,10.5,0.46
10,0.29,10.5,0.583
11,0.29,10.5,0.722
12,0.29,10.5,0.878
13,0.29,10.5,1.067
14,0.29,10.5,1.28
15,0.29,10.5,1.517
16,0.29,10.5,1.781
17,0.29,10.5,2.071
18,0.29,10.5,2.39
2,0.3,10.5,0.015
3,0.3,10.5,0.038
4,0.3,10.5,0.072
5,0.3,10.5,0.119
6,0.3,10.5,0.179
7,0.3,10.5,0.252
8,0.3,10.5,0.34
9,0.3,10.5,0.442
10,0.3,10.5,0.559
11,0.3,10.5,0.693
12,0.3,10.5,0.851
13,0.3,10.5,1.035
14,0.3,10.5,1.241
15,0.3,10.5,1.473
16,0.3,10.5,1.729
17,0.3,10.5,2.012
18,0.3,10.5,2.323
2,0.31,10.5,0.014
3,0.31,10.5,0.036
4,0.31,10.5,0.069
5,0.31,10.5,0.115
6,0.31,10.5,0.172
7,0.31,10.5,0.243
8,0.31,10.5,0.327
9,0.31,10.5,0.425
10,0.31,10.5,0.539
11,0.31,10.5,0.669
12,0.31,10.5,0.826
13,0.31,10.5,1.005
14,0.31,10.5,1.207
15,0.31,10.5,1.432
16,0.31,10.5,1.683
17,0.31,10.5,1.959
18,0.31,10.5,2.262
2,0.32,10.5,0.014
3,0.32,10.5,0.035
4,0.32,10.5,0.067
5,0.32,10.5,0.111
6,0.32,10.5,0.166
7,0.32,10.5,0.234
8,0.32,10.5,0.315
9,0.32,10.5,0.41
10,0.32,10.5,0.52
11,0.32,10.5,0.651
12,0.32,10.5,0.805
13,0.32,10.5,0.979
14,0.32,10.5,1.176
15,0.32,10.5,1.397
16,0.32,10.5,1.641
17,0.32,10.5,1.911
18,0.32,10.5,2.208
2,0.33,10.5,0.013
3,0.33,10.5,0.034
4,0.33,10.5,0.065
5,0.33,10.5,0.107
6,0.33,10.5,0.161
7,0.33,10.5,0.226
8,0.33,10.5,0.305
9,0.33,10.5,0.397
10,0.33,10.5,0.504
11,0.33,10.5,0.635
12,0.33,10.5,0.785
13,0.33,10.5,0.956
14,0.33,10.5,1.149
15,0.33,10.5,1.365
16,0.33,10.5,1.604
17,0.33,10.5,1.869
18,0.33,10.5,2.159
2,0.34,10.5,0.013
3,0.34,10.5,0.033
4,0.34,10.5,0.063
5,0.34,10.5,0.104
6,0.34,10.5,0.156
7,0.34,10.5,0.219
8,0.34,10.5,0.295
9,0.34,10.5,0.384
10,0.34,10.5,0.492
11,0.34,10.5,0.62
12,0.34,10.5,0.768
13,0.34,10.5,0.935
14,0.34,10.5,1.124
15,0.34,10.5,1.336
16,0.34,10.5,1.571
17,0.34,10.5,1.831
18,0.34,10.5,2.116
2,0.35,10.5,0.013
3,0.35,10.5,0.032
4,0.35,10.5,0.061
5,0.35,10.5,0.101
6,0.35,10.5,0.151
7,0.35,10.5,0.213
8,0.35,10.5,0.287
9,0.35,10.5,0.373
10,0.35,10.5,0.481
11,0.35,10.5,0.607
12,0.35,10.5,0.752
13,0.35,10.5,0.917
14,0.35,10.5,1.102
15,0.35,10.5,1.31
16,0.35,10.5,1.541
17,0.35,10.5,1.797
18,0.35,10.5,2.077
2,0.36,10.5,0.012
3,0.36,10.5,0.031
4,0.36,10.5,0.059
5,0.36,10.5,0.098
6,0.36,10.5,0.147
7,0.36,10.5,0.207
8,0.36,10.5,0.279
9,0.36,10.5,0.366
10,0.36,10.5,0.472
11,0.36,10.5,0.596
12,0.36,10.5,0.738
13,0.36,10.5,0.9
14,0.36,10.5,1.083
15,0.36,10.5,1.287
16,0.36,10.5,1.515
17,0.36,10.5,1.766
18,0.36,10.5,2.043
2,0.37,10.5,0.012
3,0.37,10.5,0.03
4,0.37,10.5,0.058
5,0.37,10.5,0.095
6,0.37,10.5,0.143
7,0.37,10.5,0.202
8,0.37,10.5,0.272
9,0.37,10.5,0.359
10,0.37,10.5,0.463
11,0.37,10.5,0.585
12,0.37,10.5,0.725
13,0.37,10.5,0.885
14,0.37,10.5,1.065
15,0.37,10.5,1.267
16,0.37,10.5,1.491
17,0.37,10.5,1.739
18,0.37,10.5,2.011
2,0.38,10.5,0.012
3,0.38,10.5,0.03
4,0.38,10.5,0.057
5,0.38,10.5,0.093
6,0.38,10.5,0.14
7,0.38,10.5,0.197
8,0.38,10.5,0.266
9,0.38,10.5,0.353
10,0.38,10.5,0.456
11,0.38,10.5,0.576
12,0.38,10.5,0.714
13,0.38,10.5,0.872
14,0.38,10.5,1.049
15,0.38,10.5,1.249
16,0.38,10.5,1.47
17,0.38,10.5,1.715
18,0.38,10.5,1.984
2,0.39,10.5,0.012
3,0.39,10.5,0.029
4,0.39,10.5,0.055
5,0.39,10.5,0.091
6,0.39,10.5,0.137
7,0.39,10.5,0.193
8,0.39,10.5,0.262
9,0.39,10.5,0.348
10,0.39,10.5,0.449
11,0.39,10.5,0.568
12,0.39,10.5,0.704
13,0.39,10.5,0.86
14,0.39,10.5,1.035
15,0.39,10.5,1.232
16,0.39,10.5,1.451
17,0.39,10.5,1.693
18,0.39,10.5,1.959
2,0.4,10.5,0.011
3,0.4,10.5,0.028
4,0.4,10.5,0.054
5,0.4,10.5,0.089
6,0.4,10.5,0.134
7,0.4,10.5,0.189
8,0.4,10.5,0.258
9,0.4,10.5,0.343
10,0.4,10.5,0.443
11,0.4,10.5,0.56
12,0.4,10.5,0.695
13,0.4,10.5,0.849
14,0.4,10.5,1.023
15,0.4,10.5,1.218
16,0.4,10.5,1.435
17,0.4,10.5,1.674
18,0.4,10.5,1.938
2,0.1,11,0.063
3,0.1,11,0.179
4,0.1,11,0.356
5,0.1,11,0.597
6,0.1,11,0.909
7,0.1,11,1.294
8,0.1,11,1.757
9,0.1,11,2.3
10,0.1,11,2.924
11,0.1,11,3.632
12,0.1,11,4.424
13,0.1,11,5.302
14,0.1,11,6.267
15,0.1,11,7.319
16,0.1,11,8.459
17,0.1,11,9.69
18,0.1,11,11.012
2,0.11,11,0.056
3,0.11,11,0.155
4,0.11,11,0.306
5,0.11,11,0.512
6,0.11,11,0.778
7,0.11,11,1.107
8,0.11,11,1.503
9,0.11,11,1.966
10,0.11,11,2.499
11,0.11,11,3.101
12,0.11,11,3.775
13,0.11,11,4.521
14,0.11,11,5.341
15,0.11,11,6.234
16,0.11,11,7.203
17,0.11,11,8.249
18,0.11,11,9.372
2,0.12,11,0.05
3,0.12,11,0.136
4,0.12,11,0.266
5,0.12,11,0.445
6,0.12,11,0.676
7,0.12,11,0.962
8,0.12,11,1.304
9,0.12,11,1.705
10,0.12,11,2.166
11,0.12,11,2.686
12,0.12,11,3.268
13,0.12,11,3.912
14,0.12,11,4.619
15,0.12,11,5.39
16,0.12,11,6.226
17,0.12,11,7.128
18,0.12,11,8.098
2,0.13,11,0.045
3,0.13,11,0.12
4,0.13,11,0.234
5,0.13,11,0.391
6,0.13,11,0.594
7,0.13,11,0.845
8,0.13,11,1.146
9,0.13,11,1.497
10,0.13,11,1.9
11,0.13,11,2.356
12,0.13,11,2.864
13,0.13,11,3.427
14,0.13,11,4.045
15,0.13,11,4.719
16,0.13,11,5.45
17,0.13,11,6.239
18,0.13,11,7.088
2,0.14,11,0.041
3,0.14,11,0.107
4,0.14,11,0.209
5,0.14,11,0.348
6,0.14,11,0.528
7,0.14,11,0.751
8,0.14,11,1.018
9,0.14,11,1.329
10,0.14,11,1.685
11,0.14,11,2.087
12,0.14,11,2.537
13,0.14,11,3.034
14,0.14,11,3.581
15,0.14,11,4.177
16,0.14,11,4.824
17,0.14,11,5.522
18,0.14,11,6.274
2,0.15,11,0.037
3,0.15,11,0.096
4,0.15,11,0.187
5,0.15,11,0.312
6,0.15,11,0.474
7,0.15,11,0.673
8,0.15,11,0.912
9,0.15,11,1.19
10,0.15,11,1.508
11,0.15,11,1.867
12,0.15,11,2.268
13,0.15,11,2.712
14,0.15,11,3.2
15,0.15,11,3.733
16,0.15,11,4.311
17,0.15,11,4.936
18,0.15,11,5.609
2,0.16,11,0.034
3,0.16,11,0.087
4,0.16,11,0.169
5,0.16,11,0.283
6,0.16,11,0.429
7,0.16,11,0.609
8,0.16,11,0.823
9,0.16,11,1.074
10,0.16,11,1.36
11,0.16,11,1.684
12,0.16,11,2.045
13,0.16,11,2.445
14,0.16,11,2.885
15,0.16,11,3.365
16,0.16,11,3.886
17,0.16,11,4.45
18,0.16,11,5.058
2,0.17,11,0.031
3,0.17,11,0.08
4,0.17,11,0.155
5,0.17,11,0.258
6,0.17,11,0.391
7,0.17,11,0.554
8,0.17,11,0.749
9,0.17,11,0.976
10,0.17,11,1.236
11,0.17,11,1.53
12,0.17,11,1.858
13,0.17,11,2.221
14,0.17,11,2.62
15,0.17,11,3.056
16,0.17,11,3.53
17,0.17,11,4.044
18,0.17,11,4.597
2,0.18,11,0.029
3,0.18,11,0.073
4,0.18,11,0.142
5,0.18,11,0.236
6,0.18,11,0.358
7,0.18,11,0.508
8,0.18,11,0.686
9,0.18,11,0.893
10,0.18,11,1.131
11,0.18,11,1.399
12,0.18,11,1.698
13,0.18,11,2.03
14,0.18,11,2.396
15,0.18,11,2.795
16,0.18,11,3.229
