Sqrt(A) (m),Rn,t (cm),Dmax (mm)
8,0.16,9,0.753
9,0.16,9,0.972
10,0.16,9,1.237
11,0.16,9,1.54
12,0.16,9,1.882
13,0.16,9,2.267
14,0.16,9,2.694
15,0.16,9,3.167
16,0.16,9,3.687
17,0.16,9,4.257
18,0.16,9,4.877
2,0.17,9,0.031
3,0.17,9,0.078
4,0.17,9,0.148
5,0.17,9,0.244
6,0.17,9,0.364
7,0.17,9,0.511
8,0.17,9,0.683
9,0.17,9,0.888
10,0.17,9,1.13
11,0.17,9,1.408
12,0.17,9,1.723
13,0.17,9,2.076
14,0.17,9,2.469
15,0.17,9,2.905
16,0.17,9,3.384
17,0.17,9,3.909
18,0.17,9,4.482
2,0.18,9,0.028
3,0.18,9,0.071
4,0.18,9,0.136
5,0.18,9,0.223
6,0.18,9,0.333
7,0.18,9,0.467
8,0.18,9,0.623
9,0.18,9,0.816
10,0.18,9,1.04
11,0.18,9,1.297
12,0.18,9,1.588
13,0.18,9,1.914
14,0.18,9,2.279
15,0.18,9,2.683
16,0.18,9,3.128
17,0.18,9,3.616
18,0.18,9,4.148
2,0.19,9,0.026
3,0.19,9,0.066
4,0.19,9,0.125
5,0.19,9,0.205
6,0.19,9,0.306
7,0.19,9,0.429
8,0.19,9,0.577
9,0.19,9,0.756
10,0.19,9,0.963
11,0.19,9,1.202
12,0.19,9,1.472
13,0.19,9,1.777
14,0.19,9,2.117
15,0.19,9,2.493
16,0.19,9,2.909
17,0.19,9,3.365
18,0.19,9,3.863
2,0.2,9,0.024
3,0.2,9,0.061
4,0.2,9,0.116
5,0.2,9,0.19
6,0.2,9,0.283
7,0.2,9,0.396
8,0.2,9,0.536
9,0.2,9,0.703
10,0.2,9,0.897
11,0.2,9,1.12
12,0.2,9,1.373
13,0.2,9,1.659
14,0.2,9,1.977
15,0.2,9,2.331
16,0.2,9,2.721
17,0.2,9,3.149
18,0.2,9,3.618
2,0.21,9,0.023
3,0.21,9,0.057
4,0.21,9,0.108
5,0.21,9,0.177
6,0.21,9,0.263
7,0.21,9,0.369
8,0.21,9,0.502
9,0.21,9,0.658
10,0.21,9,0.84
11,0.21,9,1.05
12,0.21,9,1.288
13,0.21,9,1.556
14,0.21,9,1.856
15,0.21,9,2.19
16,0.21,9,2.558
17,0.21,9,2.963
18,0.21,9,3.405
2,0.22,9,0.021
3,0.22,9,0.053
4,0.22,9,0.101
5,0.22,9,0.165
6,0.22,9,0.246
7,0.22,9,0.347
8,0.22,9,0.471
9,0.22,9,0.619
10,0.22,9,0.791
11,0.22,9,0.988
12,0.22,9,1.213
13,0.22,9,1.467
14,0.22,9,1.751
15,0.22,9,2.067
16,0.22,9,2.416
17,0.22,9,2.8
18,0.22,9,3.221
2,0.23,9,0.02
3,0.23,9,0.05
4,0.23,9,0.095
5,0.23,9,0.155
6,0.23,9,0.231
7,0.23,9,0.327
8,0.23,9,0.445
9,0.23,9,0.584
10,0.23,9,0.747
11,0.23,9,0.934
12,0.23,9,1.148
13,0.23,9,1.389
14,0.23,9,1.659
15,0.23,9,1.96
16,0.23,9,2.292
17,0.23,9,2.658
18,0.23,9,3.059
2,0.24,9,0.019
3,0.24,9,0.047
4,0.24,9,0.089
5,0.24,9,0.146
6,0.24,9,0.218
7,0.24,9,0.31
8,0.24,9,0.421
9,0.24,9,0.554
10,0.24,9,0.709
11,0.24,9,0.887
12,0.24,9,1.09
13,0.24,9,1.32
14,0.24,9,1.578
15,0.24,9,1.865
16,0.24,9,2.183
17,0.24,9,2.533
18,0.24,9,2.916
2,0.25,9,0.018
3,0.25,9,0.045
4,0.25,9,0.085
5,0.25,9,0.138
6,0.25,9,0.207
7,0.25,9,0.294
8,0.25,9,0.401
9,0.25,9,0.527
10,0.25,9,0.675
11,0.25,9,0.845
12,0.25,9,1.04
13,0.25,9,1.26
14,0.25,9,1.507
15,0.25,9,1.782
16,0.25,9,2.086
17,0.25,9,2.422
18,0.25,9,2.79
2,0.26,9,0.017
3,0.26,9,0.042
4,0.26,9,0.08
5,0.26,9,0.131
6,0.26,9,0.197
7,0.26,9,0.281
8,0.26,9,0.383
9,0.26,9,0.503
10,0.26,9,0.645
11,0.26,9,0.808
12,0.26,9,0.995
13,0.26,9,1.206
14,0.26,9,1.443
15,0.26,9,1.708
16,0.26,9,2.001
17,0.26,9,2.324
18,0.26,9,2.679
2,0.27,9,0.016
3,0.27,9,0.04
4,0.27,9,0.077
5,0.27,9,0.125
6,0.27,9,0.188
7,0.27,9,0.269
8,0.27,9,0.366
9,0.27,9,0.482
10,0.27,9,0.618
11,0.27,9,0.775
12,0.27,9,0.955
13,0.27,9,1.158
14,0.27,9,1.387
15,0.27,9,1.642
16,0.27,9,1.925
17,0.27,9,2.237
18,0.27,9,2.58
2,0.28,9,0.016
3,0.28,9,0.039
4,0.28,9,0.073
5,0.28,9,0.119
6,0.28,9,0.181
7,0.28,9,0.258
8,0.28,9,0.352
9,0.28,9,0.463
10,0.28,9,0.594
11,0.28,9,0.746
12,0.28,9,0.919
13,0.28,9,1.115
14,0.28,9,1.336
15,0.28,9,1.583
16,0.28,9,1.857
17,0.28,9,2.159
18,0.28,9,2.491
2,0.29,9,0.015
3,0.29,9,0.037
4,0.29,9,0.07
5,0.29,9,0.115
6,0.29,9,0.174
7,0.29,9,0.248
8,0.29,9,0.339
9,0.29,9,0.447
10,0.29,9,0.573
11,0.29,9,0.719
12,0.29,9,0.887
13,0.29,9,1.077
14,0.29,9,1.291
15,0.29,9,1.53
16,0.29,9,1.796
17,0.29,9,2.09
18,0.29,9,2.412
2,0.3,9,0.014
3,0.3,9,0.036
4,0.3,9,0.067
5,0.3,9,0.11
6,0.3,9,0.168
7,0.3,9,0.24
8,0.3,9,0.327
9,0.3,9,0.431
10,0.3,9,0.554
11,0.3,9,0.696
12,0.3,9,0.858
13,0.3,9,1.043
14,0.3,9,1.251
15,0.3,9,1.483
16,0.3,9,1.742
17,0.3,9,2.027
18,0.3,9,2.342
2,0.31,9,0.014
3,0.31,9,0.034
4,0.31,9,0.065
5,0.31,9,0.107
6,0.31,9,0.162
7,0.31,9,0.232
8,0.31,9,0.317
9,0.31,9,0.418
10,0.31,9,0.537
11,0.31,9,0.675
12,0.31,9,0.833
13,0.31,9,1.012
14,0.31,9,1.215
15,0.31,9,1.441
16,0.31,9,1.693
17,0.31,9,1.972
18,0.31,9,2.278
2,0.32,9,0.013
3,0.32,9,0.033
4,0.32,9,0.063
5,0.32,9,0.103
6,0.32,9,0.157
7,0.32,9,0.225
8,0.32,9,0.307
9,0.32,9,0.406
10,0.32,9,0.521
11,0.32,9,0.656
12,0.32,9,0.81
13,0.32,9,0.985
14,0.32,9,1.182
15,0.32,9,1.403
16,0.32,9,1.649
17,0.32,9,1.921
18,0.32,9,2.221
2,0.33,9,0.013
3,0.33,9,0.032
4,0.33,9,0.061
5,0.33,9,0.1
6,0.33,9,0.153
7,0.33,9,0.218
8,0.33,9,0.299
9,0.33,9,0.395
10,0.33,9,0.507
11,0.33,9,0.638
12,0.33,9,0.789
13,0.33,9,0.96
14,0.33,9,1.153
15,0.33,9,1.369
16,0.33,9,1.61
17,0.33,9,1.876
18,0.33,9,2.17
2,0.34,9,0.013
3,0.34,9,0.031
4,0.34,9,0.059
5,0.34,9,0.098
6,0.34,9,0.149
7,0.34,9,0.213
8,0.34,9,0.291
9,0.34,9,0.385
10,0.34,9,0.495
11,0.34,9,0.623
12,0.34,9,0.77
13,0.34,9,0.937
14,0.34,9,1.126
15,0.34,9,1.338
16,0.34,9,1.574
17,0.34,9,1.836
18,0.34,9,2.124
2,0.35,9,0.012
3,0.35,9,0.03
4,0.35,9,0.057
5,0.35,9,0.095
6,0.35,9,0.145
7,0.35,9,0.208
8,0.35,9,0.284
9,0.35,9,0.376
10,0.35,9,0.483
11,0.35,9,0.609
12,0.35,9,0.753
13,0.35,9,0.917
14,0.35,9,1.102
15,0.35,9,1.31
16,0.35,9,1.542
17,0.35,9,1.799
18,0.35,9,2.082
2,0.36,9,0.012
3,0.36,9,0.03
4,0.36,9,0.056
5,0.36,9,0.093
6,0.36,9,0.142
7,0.36,9,0.203
8,0.36,9,0.278
9,0.36,9,0.367
10,0.36,9,0.473
11,0.36,9,0.596
12,0.36,9,0.737
13,0.36,9,0.899
14,0.36,9,1.081
15,0.36,9,1.285
16,0.36,9,1.513
17,0.36,9,1.766
18,0.36,9,2.045
2,0.37,9,0.012
3,0.37,9,0.029
4,0.37,9,0.055
5,0.37,9,0.091
6,0.37,9,0.139
7,0.37,9,0.199
8,0.37,9,0.272
9,0.37,9,0.36
10,0.37,9,0.464
11,0.37,9,0.585
12,0.37,9,0.724
13,0.37,9,0.882
14,0.37,9,1.061
15,0.37,9,1.262
16,0.37,9,1.487
17,0.37,9,1.736
18,0.37,9,2.011
2,0.38,9,0.011
3,0.38,9,0.028
4,0.38,9,0.053
5,0.38,9,0.089
6,0.38,9,0.136
7,0.38,9,0.195
8,0.38,9,0.267
9,0.38,9,0.353
10,0.38,9,0.455
11,0.38,9,0.574
12,0.38,9,0.711
13,0.38,9,0.867
14,0.38,9,1.044
15,0.38,9,1.242
16,0.38,9,1.464
17,0.38,9,1.709
18,0.38,9,1.981
2,0.39,9,0.011
3,0.39,9,0.028
4,0.39,9,0.052
5,0.39,9,0.088
6,0.39,9,0.134
7,0.39,9,0.191
8,0.39,9,0.262
9,0.39,9,0.347
10,0.39,9,0.448
11,0.39,9,0.565
12,0.39,9,0.7
13,0.39,9,0.854
14,0.39,9,1.028
15,0.39,9,1.224
16,0.39,9,1.442
17,0.39,9,1.685
18,0.39,9,1.954
2,0.4,9,0.011
3,0.4,9,0.027
4,0.4,9,0.052
5,0.4,9,0.086
6,0.4,9,0.131
7,0.4,9,0.188
8,0.4,9,0.258
9,0.4,9,0.342
10,0.4,9,0.441
11,0.4,9,0.556
12,0.4,9,0.69
13,0.4,9,0.841
14,0.4,9,1.014
15,0.4,9,1.207
16,0.4,9,1.423
17,0.4,9,1.664
18,0.4,9,1.929
2,0.1,9.5,0.065
3,0.1,9.5,0.177
4,0.1,9.5,0.345
5,0.1,9.5,0.571
6,0.1,9.5,0.86
7,0.1,9.5,1.213
8,0.1,9.5,1.634
9,0.1,9.5,2.122
10,0.1,9.5,2.678
11,0.1,9.5,3.302
12,0.1,9.5,3.995
13,0.1,9.5,4.756
14,0.1,9.5,5.585
15,0.1,9.5,6.483
16,0.1,9.5,7.487
17,0.1,9.5,8.602
18,0.1,9.5,9.808
2,0.11,9.5,0.057
3,0.11,9.5,0.153
4,0.11,9.5,0.295
5,0.11,9.5,0.487
6,0.11,9.5,0.732
7,0.11,9.5,1.033
8,0.11,9.5,1.39
9,0.11,9.5,1.804
10,0.11,9.5,2.274
11,0.11,9.5,2.802
12,0.11,9.5,3.386
13,0.11,9.5,4.028
14,0.11,9.5,4.727
15,0.11,9.5,5.535
16,0.11,9.5,6.417
17,0.11,9.5,7.378
18,0.11,9.5,8.419
2,0.12,9.5,0.051
3,0.12,9.5,0.133
4,0.12,9.5,0.255
5,0.12,9.5,0.422
6,0.12,9.5,0.634
7,0.12,9.5,0.893
8,0.12,9.5,1.201
9,0.12,9.5,1.556
10,0.12,9.5,1.96
11,0.12,9.5,2.413
12,0.12,9.5,2.913
13,0.12,9.5,3.47
14,0.12,9.5,4.111
15,0.12,9.5,4.817
16,0.12,9.5,5.589
17,0.12,9.5,6.43
18,0.12,9.5,7.342
2,0.13,9.5,0.045
3,0.13,9.5,0.117
4,0.13,9.5,0.224
5,0.13,9.5,0.37
6,0.13,9.5,0.555
7,0.13,9.5,0.782
8,0.13,9.5,1.05
9,0.13,9.5,1.36
10,0.13,9.5,1.711
11,0.13,9.5,2.104
12,0.13,9.5,2.545
13,0.13,9.5,3.057
14,0.13,9.5,3.624
15,0.13,9.5,4.249
16,0.13,9.5,4.933
17,0.13,9.5,5.68
18,0.13,9.5,6.49
2,0.14,9.5,0.041
3,0.14,9.5,0.104
4,0.14,9.5,0.199
5,0.14,9.5,0.328
6,0.14,9.5,0.492
7,0.14,9.5,0.692
8,0.14,9.5,0.929
9,0.14,9.5,1.201
10,0.14,9.5,1.51
11,0.14,9.5,1.858
12,0.14,9.5,2.267
13,0.14,9.5,2.724
14,0.14,9.5,3.232
15,0.14,9.5,3.792
16,0.14,9.5,4.406
17,0.14,9.5,5.076
18,0.14,9.5,5.804
2,0.15,9.5,0.037
3,0.15,9.5,0.093
4,0.15,9.5,0.178
5,0.15,9.5,0.293
6,0.15,9.5,0.44
7,0.15,9.5,0.618
8,0.15,9.5,0.829
9,0.15,9.5,1.071
10,0.15,9.5,1.346
11,0.15,9.5,1.67
12,0.15,9.5,2.039
13,0.15,9.5,2.452
14,0.15,9.5,2.911
15,0.15,9.5,3.418
16,0.15,9.5,3.974
17,0.15,9.5,4.582
18,0.15,9.5,5.242
2,0.16,9.5,0.033
3,0.16,9.5,0.084
4,0.16,9.5,0.161
5,0.16,9.5,0.265
6,0.16,9.5,0.397
7,0.16,9.5,0.557
8,0.16,9.5,0.746
9,0.16,9.5,0.964
10,0.16,9.5,1.218
11,0.16,9.5,1.515
12,0.16,9.5,1.851
13,0.16,9.5,2.227
14,0.16,9.5,2.646
15,0.16,9.5,3.109
16,0.16,9.5,3.617
17,0.16,9.5,4.173
18,0.16,9.5,4.778
2,0.17,9.5,0.03
3,0.17,9.5,0.077
4,0.17,9.5,0.146
5,0.17,9.5,0.241
6,0.17,9.5,0.36
7,0.17,9.5,0.506
8,0.17,9.5,0.677
9,0.17,9.5,0.874
10,0.17,9.5,1.112
11,0.17,9.5,1.385
12,0.17,9.5,1.693
13,0.17,9.5,2.039
14,0.17,9.5,2.424
15,0.17,9.5,2.849
16,0.17,9.5,3.318
17,0.17,9.5,3.83
18,0.17,9.5,4.388
2,0.18,9.5,0.028
3,0.18,9.5,0.07
4,0.18,9.5,0.134
5,0.18,9.5,0.22
6,0.18,9.5,0.33
7,0.18,9.5,0.462
8,0.18,9.5,0.618
9,0.18,9.5,0.804
10,0.18,9.5,1.023
11,0.18,9.5,1.275
12,0.18,9.5,1.56
13,0.18,9.5,1.88
14,0.18,9.5,2.236
15,0.18,9.5,2.63
16,0.18,9.5,3.064
17,0.18,9.5,3.54
18,0.18,9.5,4.059
2,0.19,9.5,0.026
3,0.19,9.5,0.065
4,0.19,9.5,0.123
5,0.19,9.5,0.203
6,0.19,9.5,0.303
7,0.19,9.5,0.425
8,0.19,9.5,0.568
9,0.19,9.5,0.744
10,0.19,9.5,0.947
11,0.19,9.5,1.181
12,0.19,9.5,1.446
13,0.19,9.5,1.744
14,0.19,9.5,2.075
15,0.19,9.5,2.443
16,0.19,9.5,2.848
17,0.19,9.5,3.293
18,0.19,9.5,3.777
2,0.2,9.5,0.024
3,0.2,9.5,0.06
4,0.2,9.5,0.114
5,0.2,9.5,0.188
6,0.2,9.5,0.281
7,0.2,9.5,0.393
8,0.2,9.5,0.528
9,0.2,9.5,0.692
10,0.2,9.5,0.882
11,0.2,9.5,1.1
12,0.2,9.5,1.348
13,0.2,9.5,1.627
14,0.2,9.5,1.938
15,0.2,9.5,2.282
16,0.2,9.5,2.663
17,0.2,9.5,3.08
18,0.2,9.5,3.535
2,0.21,9.5,0.022
3,0.21,9.5,0.056
4,0.21,9.5,0.107
5,0.21,9.5,0.175
6,0.21,9.5,0.261
7,0.21,9.5,0.365
8,0.21,9.5,0.494
9,0.21,9.5,0.647
10,0.21,9.5,0.826
11,0.21,9.5,1.031
12,0.21,9.5,1.263
13,0.21,9.5,1.526
14,0.21,9.5,1.818
15,0.21,9.5,2.143
16,0.21,9.5,2.502
17,0.21,9.5,2.896
18,0.21,9.5,3.326
2,0.22,9.5,0.021
3,0.22,9.5,0.052
4,0.22,9.5,0.1
5,0.22,9.5,0.163
6,0.22,9.5,0.244
7,0.22,9.5,0.342
8,0.22,9.5,0.464
9,0.22,9.5,0.608
10,0.22,9.5,0.777
11,0.22,9.5,0.97
12,0.22,9.5,1.19
13,0.22,9.5,1.438
14,0.22,9.5,1.715
15,0.22,9.5,2.022
16,0.22,9.5,2.362
17,0.22,9.5,2.735
18,0.22,9.5,3.144
2,0.23,9.5,0.02
3,0.23,9.5,0.049
4,0.23,9.5,0.094
5,0.23,9.5,0.153
6,0.23,9.5,0.229
7,0.23,9.5,0.322
8,0.23,9.5,0.438
9,0.23,9.5,0.574
10,0.23,9.5,0.734
11,0.23,9.5,0.917
12,0.23,9.5,1.125
13,0.23,9.5,1.36
14,0.23,9.5,1.624
15,0.23,9.5,1.916
16,0.23,9.5,2.239
17,0.23,9.5,2.595
18,0.23,9.5,2.984
2,0.24,9.5,0.019
3,0.24,9.5,0.046
4,0.24,9.5,0.088
5,0.24,9.5,0.145
6,0.24,9.5,0.215
7,0.24,9.5,0.305
8,0.24,9.5,0.414
9,0.24,9.5,0.544
10,0.24,9.5,0.696
11,0.24,9.5,0.87
12,0.24,9.5,1.069
13,0.24,9.5,1.293
14,0.24,9.5,1.544
15,0.24,9.5,1.823
16,0.24,9.5,2.132
17,0.24,9.5,2.471
18,0.24,9.5,2.843
2,0.25,9.5,0.018
3,0.25,9.5,0.044
4,0.25,9.5,0.084
5,0.25,9.5,0.137
6,0.25,9.5,0.204
7,0.25,9.5,0.29
8,0.25,9.5,0.394
9,0.25,9.5,0.518
10,0.25,9.5,0.662
11,0.25,9.5,0.829
12,0.25,9.5,1.018
13,0.25,9.5,1.233
14,0.25,9.5,1.473
15,0.25,9.5,1.74
16,0.25,9.5,2.036
17,0.25,9.5,2.362
18,0.25,9.5,2.719
2,0.26,9.5,0.017
3,0.26,9.5,0.042
4,0.26,9.5,0.079
5,0.26,9.5,0.13
6,0.26,9.5,0.194
7,0.26,9.5,0.276
8,0.26,9.5,0.376
9,0.26,9.5,0.494
10,0.26,9.5,0.633
11,0.26,9.5,0.792
12,0.26,9.5,0.974
13,0.26,9.5,1.18
14,0.26,9.5,1.41
15,0.26,9.5,1.667
16,0.26,9.5,1.952
17,0.26,9.5,2.266
18,0.26,9.5,2.609
2,0.27,9.5,0.016
3,0.27,9.5,0.04
4,0.27,9.5,0.076
5,0.27,9.5,0.124
6,0.27,9.5,0.186
7,0.27,9.5,0.264
8,0.27,9.5,0.36
9,0.27,9.5,0.473
10,0.27,9.5,0.606
11,0.27,9.5,0.76
12,0.27,9.5,0.934
13,0.27,9.5,1.132
14,0.27,9.5,1.355
15,0.27,9.5,1.602
16,0.27,9.5,1.877
17,0.27,9.5,2.18
18,0.27,9.5,2.512
2,0.28,9.5,0.015
3,0.28,9.5,0.038
4,0.28,9.5,0.072
5,0.28,9.5,0.118
6,0.28,9.5,0.178
7,0.28,9.5,0.254
8,0.28,9.5,0.346
9,0.28,9.5,0.455
10,0.28,9.5,0.583
11,0.28,9.5,0.73
12,0.28,9.5,0.899
13,0.28,9.5,1.09
14,0.28,9.5,1.305
15,0.28,9.5,1.544
16,0.28,9.5,1.81
17,0.28,9.5,2.103
18,0.28,9.5,2.424
2,0.29,9.5,0.015
3,0.29,9.5,0.037
4,0.29,9.5,0.069
5,0.29,9.5,0.113
6,0.29,9.5,0.171
7,0.29,9.5,0.244
8,0.29,9.5,0.333
9,0.29,9.5,0.438
10,0.29,9.5,0.562
11,0.29,9.5,0.704
12,0.29,9.5,0.868
13,0.29,9.5,1.053
14,0.29,9.5,1.26
15,0.29,9.5,1.492
16,0.29,9.5,1.75
17,0.29,9.5,2.034
18,0.29,9.5,2.346
2,0.3,9.5,0.014
3,0.3,9.5,0.035
4,0.3,9.5,0.067
5,0.3,9.5,0.109
6,0.3,9.5,0.165
7,0.3,9.5,0.236
8,0.3,9.5,0.321
9,0.3,9.5,0.423
10,0.3,9.5,0.543
11,0.3,9.5,0.681
12,0.3,9.5,0.839
13,0.3,9.5,1.019
14,0.3,9.5,1.221
15,0.3,9.5,1.446
16,0.3,9.5,1.696
17,0.3,9.5,1.973
18,0.3,9.5,2.277
2,0.31,9.5,0.014
3,0.31,9.5,0.034
4,0.31,9.5,0.064
5,0.31,9.5,0.105
6,0.31,9.5,0.16
7,0.31,9.5,0.228
8,0.31,9.5,0.311
9,0.31,9.5,0.41
10,0.31,9.5,0.526
11,0.31,9.5,0.66
12,0.31,9.5,0.814
13,0.31,9.5,0.988
14,0.31,9.5,1.185
15,0.31,9.5,1.404
16,0.31,9.5,1.648
17,0.31,9.5,1.918
18,0.31,9.5,2.214
2,0.32,9.5,0.013
3,0.32,9.5,0.033
4,0.32,9.5,0.062
5,0.32,9.5,0.102
6,0.32,9.5,0.155
7,0.32,9.5,0.221
8,0.32,9.5,0.301
9,0.32,9.5,0.398
10,0.32,9.5,0.51
11,0.32,9.5,0.641
12,0.32,9.5,0.791
13,0.32,9.5,0.961
14,0.32,9.5,1.152
15,0.32,9.5,1.367
16,0.32,9.5,1.605
17,0.32,9.5,1.868
18,0.32,9.5,2.158
2,0.33,9.5,0.013
3,0.33,9.5,0.032
4,0.33,9.5,0.06
5,0.33,9.5,0.099
6,0.33,9.5,0.15
7,0.33,9.5,0.215
8,0.33,9.5,0.293
9,0.33,9.5,0.387
10,0.33,9.5,0.497
11,0.33,9.5,0.624
12,0.33,9.5,0.77
13,0.33,9.5,0.936
14,0.33,9.5,1.123
15,0.33,9.5,1.333
16,0.33,9.5,1.566
17,0.33,9.5,1.823
18,0.33,9.5,2.107
2,0.34,9.5,0.012
3,0.34,9.5,0.031
4,0.34,9.5,0.058
5,0.34,9.5,0.096
6,0.34,9.5,0.146
7,0.34,9.5,0.209
8,0.34,9.5,0.285
9,0.34,9.5,0.377
10,0.34,9.5,0.484
11,0.34,9.5,0.609
12,0.34,9.5,0.752
13,0.34,9.5,0.914
14,0.34,9.5,1.097
15,0.34,9.5,1.302
16,0.34,9.5,1.53
17,0.34,9.5,1.783
18,0.34,9.5,2.061
2,0.35,9.5,0.012
3,0.35,9.5,0.03
4,0.35,9.5,0.057
5,0.35,9.5,0.094
6,0.35,9.5,0.143
7,0.35,9.5,0.204
8,0.35,9.5,0.279
9,0.35,9.5,0.368
10,0.35,9.5,0.473
11,0.35,9.5,0.595
12,0.35,9.5,0.735
13,0.35,9.5,0.894
14,0.35,9.5,1.074
15,0.35,9.5,1.275
16,0.35,9.5,1.499
17,0.35,9.5,1.747
18,0.35,9.5,2.02
2,0.36,9.5,0.012
3,0.36,9.5,0.029
4,0.36,9.5,0.055
5,0.36,9.5,0.092
6,0.36,9.5,0.139
7,0.36,9.5,0.199
8,0.36,9.5,0.272
9,0.36,9.5,0.36
10,0.36,9.5,0.463
11,0.36,9.5,0.582
12,0.36,9.5,0.72
13,0.36,9.5,0.876
14,0.36,9.5,1.052
15,0.36,9.5,1.25
16,0.36,9.5,1.47
17,0.36,9.5,1.714
18,0.36,9.5,1.983
2,0.37,9.5,0.012
3,0.37,9.5,0.029
4,0.37,9.5,0.054
5,0.37,9.5,0.09
6,0.37,9.5,0.136
7,0.37,9.5,0.195
8,0.37,9.5,0.267
9,0.37,9.5,0.353
10,0.37,9.5,0.454
11,0.37,9.5,0.571
12,0.37,9.5,0.706
13,0.37,9.5,0.86
14,0.37,9.5,1.033
15,0.37,9.5,1.228
16,0.37,9.5,1.444
17,0.37,9.5,1.685
18,0.37,9.5,1.95
2,0.38,9.5,0.011
3,0.38,9.5,0.028
4,0.38,9.5,0.053
5,0.38,9.5,0.088
6,0.38,9.5,0.134
7,0.38,9.5,0.191
8,0.38,9.5,0.262
9,0.38,9.5,0.346
10,0.38,9.5,0.445
11,0.38,9.5,0.561
12,0.38,9.5,0.694
13,0.38,9.5,0.845
14,0.38,9.5,1.016
15,0.38,9.5,1.207
16,0.38,9.5,1.421
17,0.38,9.5,1.658
18,0.38,9.5,1.92
2,0.39,9.5,0.011
3,0.39,9.5,0.027
4,0.39,9.5,0.052
5,0.39,9.5,0.086
6,0.39,9.5,0.131
7,0.39,9.5,0.188
8,0.39,9.5,0.257
9,0.39,9.5,0.34
10,0.39,9.5,0.438
11,0.39,9.5,0.552
12,0.39,9.5,0.682
13,0.39,9.5,0.831
14,0.39,9.5,1
15,0.39,9.5,1.189
16,0.39,9.5,1.4
17,0.39,9.5,1.634
18,0.39,9.5,1.893
2,0.4,9.5,0.011
3,0.4,9.5,0.027
4,0.4,9.5,0.051
5,0.4,9.5,0.085
6,0.4,9.5,0.129
7,0.4,9.5,0.185
8,0.4,9.5,0.253
9,0.4,9.5,0.335
10,0.4,9.5,0.431
11,0.4,9.5,0.543
12,0.4,9.5,0.672
13,0.4,9.5,0.819
14,0.4,9.5,0.986
15,0.4,9.5,1.173
16,0.4,9.5,1.381
17,0.4,9.5,1.613
18,0.4,9.5,1.869
2,0.1,10,0.063
3,0.1,10,0.174
4,0.1,10,0.34
5,0.1,10,0.564
6,0.1,10,0.849
7,0.1,10,1.199
8,0.1,10,1.615
9,0.1,10,2.098
10,0.1,10,2.65
11,0.1,10,3.269
12,0.1,10,3.957
13,0.1,10,4.713
14,0.1,10,5.538
15,0.1,10,6.43
16,0.1,10,7.391
17,0.1,10,8.475
18,0.1,10,9.66
2,0.11,10,0.056
3,0.11,10,0.15
4,0.11,10,0.291
5,0.11,10,0.481
6,0.11,10,0.724
7,0.11,10,1.021
8,0.11,10,1.375
9,0.11,10,1.785
10,0.11,10,2.251
11,0.11,10,2.775
12,0.11,10,3.356
13,0.11,10,3.994
14,0.11,10,4.688
15,0.11,10,5.454
16,0.11,10,6.321
17,0.11,10,7.265
18,0.11,10,8.286
2,0.12,10,0.049
3,0.12,10,0.131
4,0.12,10,0.252
5,0.12,10,0.416
6,0.12,10,0.626
7,0.12,10,0.883
8,0.12,10,1.188
9,0.12,10,1.54
10,0.12,10,1.942
11,0.12,10,2.391
12,0.12,10,2.889
13,0.12,10,3.435
14,0.12,10,4.051
15,0.12,10,4.744
16,0.12,10,5.502
17,0.12,10,6.328
18,0.12,10,7.222
2,0.13,10,0.044
3,0.13,10,0.115
4,0.13,10,0.221
5,0.13,10,0.365
6,0.13,10,0.549
7,0.13,10,0.773
8,0.13,10,1.039
9,0.13,10,1.347
10,0.13,10,1.696
11,0.13,10,2.086
12,0.13,10,2.519
13,0.13,10,3.012
14,0.13,10,3.569
15,0.13,10,4.183
16,0.13,10,4.854
17,0.13,10,5.586
18,0.13,10,6.38
2,0.14,10,0.04
3,0.14,10,0.102
4,0.14,10,0.196
5,0.14,10,0.324
6,0.14,10,0.486
7,0.14,10,0.685
8,0.14,10,0.919
9,0.14,10,1.19
10,0.14,10,1.497
11,0.14,10,1.841
12,0.14,10,2.233
13,0.14,10,2.683
14,0.14,10,3.181
15,0.14,10,3.731
16,0.14,10,4.333
17,0.14,10,4.989
18,0.14,10,5.702
2,0.15,10,0.036
3,0.15,10,0.092
4,0.15,10,0.176
5,0.15,10,0.29
6,0.15,10,0.435
7,0.15,10,0.612
8,0.15,10,0.821
9,0.15,10,1.062
10,0.15,10,1.335
11,0.15,10,1.646
12,0.15,10,2.008
13,0.15,10,2.414
14,0.15,10,2.865
15,0.15,10,3.361
16,0.15,10,3.906
17,0.15,10,4.501
18,0.15,10,5.147
2,0.16,10,0.033
3,0.16,10,0.083
4,0.16,10,0.159
5,0.16,10,0.262
6,0.16,10,0.392
7,0.16,10,0.551
8,0.16,10,0.739
9,0.16,10,0.955
10,0.16,10,1.2
11,0.16,10,1.492
12,0.16,10,1.822
13,0.16,10,2.192
14,0.16,10,2.602
15,0.16,10,3.055
16,0.16,10,3.553
17,0.16,10,4.097
18,0.16,10,4.688
2,0.17,10,0.03
3,0.17,10,0.076
4,0.17,10,0.144
5,0.17,10,0.238
6,0.17,10,0.357
7,0.17,10,0.501
8,0.17,10,0.67
9,0.17,10,0.866
10,0.17,10,1.096
11,0.17,10,1.364
12,0.17,10,1.666
