Sqrt(A) (m),Rn,t (cm),Dmax (mm)
14,0.14,8,65.522
15,0.14,8,80.125
16,0.14,8,96.646
17,0.14,8,115.173
18,0.14,8,135.796
2,0.15,8,0.192
3,0.15,8,0.649
4,0.15,8,1.52
5,0.15,8,2.93
6,0.15,8,5.008
7,0.15,8,7.889
8,0.15,8,11.702
9,0.15,8,16.575
10,0.15,8,22.628
11,0.15,8,29.97
12,0.15,8,38.705
13,0.15,8,48.932
14,0.15,8,60.741
15,0.15,8,74.219
16,0.15,8,89.451
17,0.15,8,106.517
18,0.15,8,125.499
2,0.16,8,0.181
3,0.16,8,0.608
4,0.16,8,1.42
5,0.16,8,2.736
6,0.16,8,4.677
7,0.16,8,7.368
8,0.16,8,10.93
9,0.16,8,15.479
10,0.16,8,21.122
11,0.16,8,27.96
12,0.16,8,36.084
13,0.16,8,45.583
14,0.16,8,56.539
15,0.16,8,69.031
16,0.16,8,83.135
17,0.16,8,98.927
18,0.16,8,116.48
2,0.17,8,0.171
3,0.17,8,0.571
4,0.17,8,1.332
5,0.17,8,2.565
6,0.17,8,4.385
7,0.17,8,6.909
8,0.17,8,10.249
9,0.17,8,14.51
10,0.17,8,19.791
11,0.17,8,26.18
12,0.17,8,33.763
13,0.17,8,42.617
14,0.17,8,52.819
15,0.17,8,64.441
16,0.17,8,77.554
17,0.17,8,92.225
18,0.17,8,108.526
2,0.18,8,0.161
3,0.18,8,0.538
4,0.18,8,1.254
5,0.18,8,2.414
6,0.18,8,4.127
7,0.18,8,6.502
8,0.18,8,9.644
9,0.18,8,13.648
10,0.18,8,18.603
11,0.18,8,24.592
12,0.18,8,31.691
13,0.18,8,39.972
14,0.18,8,49.505
15,0.18,8,60.355
16,0.18,8,72.589
17,0.18,8,86.271
18,0.18,8,101.467
2,0.19,8,0.153
3,0.19,8,0.509
4,0.19,8,1.184
5,0.19,8,2.278
6,0.19,8,3.896
7,0.19,8,6.138
8,0.19,8,9.101
9,0.19,8,12.874
10,0.19,8,17.538
11,0.19,8,23.167
12,0.19,8,29.833
13,0.19,8,37.6
14,0.19,8,46.534
15,0.19,8,56.697
16,0.19,8,68.149
17,0.19,8,80.953
18,0.19,8,95.168
2,0.2,8,0.146
3,0.2,8,0.483
4,0.2,8,1.121
5,0.2,8,2.157
6,0.2,8,3.688
7,0.2,8,5.811
8,0.2,8,8.613
9,0.2,8,12.177
10,0.2,8,16.576
11,0.2,8,21.881
12,0.2,8,28.156
13,0.2,8,35.462
14,0.2,8,43.859
15,0.2,8,53.406
16,0.2,8,64.16
17,0.2,8,76.179
18,0.2,8,89.52
2,0.21,8,0.139
3,0.21,8,0.458
4,0.21,8,1.064
5,0.21,8,2.047
6,0.21,8,3.501
7,0.21,8,5.514
8,0.21,8,8.17
9,0.21,8,11.544
10,0.21,8,15.704
11,0.21,8,20.715
12,0.21,8,26.637
13,0.21,8,33.526
14,0.21,8,41.44
15,0.21,8,50.433
16,0.21,8,60.559
17,0.21,8,71.874
18,0.21,8,84.433
2,0.22,8,0.132
3,0.22,8,0.437
4,0.22,8,1.012
5,0.22,8,1.948
6,0.22,8,3.33
7,0.22,8,5.245
8,0.22,8,7.767
9,0.22,8,10.967
10,0.22,8,14.91
11,0.22,8,19.654
12,0.22,8,25.254
13,0.22,8,31.767
14,0.22,8,39.243
15,0.22,8,47.735
16,0.22,8,57.296
17,0.22,8,67.977
18,0.22,8,79.831
2,0.23,8,0.127
3,0.23,8,0.417
4,0.23,8,0.965
5,0.23,8,1.857
6,0.23,8,3.175
7,0.23,8,4.998
8,0.23,8,7.398
9,0.23,8,10.44
10,0.23,8,14.183
11,0.23,8,18.683
12,0.23,8,23.992
13,0.23,8,30.161
14,0.23,8,37.241
15,0.23,8,45.28
16,0.23,8,54.328
17,0.23,8,64.436
18,0.23,8,75.653
2,0.24,8,0.121
3,0.24,8,0.398
4,0.24,8,0.922
5,0.24,8,1.774
6,0.24,8,3.032
7,0.24,8,4.772
8,0.24,8,7.06
9,0.24,8,9.956
10,0.24,8,13.517
11,0.24,8,17.793
12,0.24,8,22.836
13,0.24,8,28.692
14,0.24,8,35.41
15,0.24,8,43.037
16,0.24,8,51.62
17,0.24,8,61.207
18,0.24,8,71.845
2,0.25,8,0.116
3,0.25,8,0.381
4,0.25,8,0.883
5,0.25,8,1.698
6,0.25,8,2.901
7,0.25,8,4.564
8,0.25,8,6.748
9,0.25,8,9.51
10,0.25,8,12.903
11,0.25,8,16.975
12,0.25,8,21.773
13,0.25,8,27.343
14,0.25,8,33.73
15,0.25,8,40.981
16,0.25,8,49.14
17,0.25,8,58.252
18,0.25,8,68.364
2,0.26,8,0.112
3,0.26,8,0.366
4,0.26,8,0.846
5,0.26,8,1.627
6,0.26,8,2.78
7,0.26,8,4.372
8,0.26,8,6.46
9,0.26,8,9.098
10,0.26,8,12.336
11,0.26,8,16.22
12,0.26,8,20.793
13,0.26,8,26.101
14,0.26,8,32.186
15,0.26,8,39.092
16,0.26,8,46.862
17,0.26,8,55.54
18,0.26,8,65.171
2,0.27,8,0.108
3,0.27,8,0.351
4,0.27,8,0.812
5,0.27,8,1.562
6,0.27,8,2.668
7,0.27,8,4.193
8,0.27,8,6.193
9,0.27,8,8.717
10,0.27,8,11.812
11,0.27,8,15.521
12,0.27,8,19.888
13,0.27,8,24.954
14,0.27,8,30.761
15,0.27,8,37.351
16,0.27,8,44.764
17,0.27,8,53.045
18,0.27,8,62.233
2,0.28,8,0.104
3,0.28,8,0.338
4,0.28,8,0.781
5,0.28,8,1.502
6,0.28,8,2.564
7,0.28,8,4.028
8,0.28,8,5.945
9,0.28,8,8.363
10,0.28,8,11.325
11,0.28,8,14.874
12,0.28,8,19.05
13,0.28,8,23.894
14,0.28,8,29.444
15,0.28,8,35.742
16,0.28,8,42.828
17,0.28,8,50.742
18,0.28,8,59.524
2,0.29,8,0.1
3,0.29,8,0.325
4,0.29,8,0.752
5,0.29,8,1.445
6,0.29,8,2.467
7,0.29,8,3.874
8,0.29,8,5.714
9,0.29,8,8.033
10,0.29,8,10.873
11,0.29,8,14.273
12,0.29,8,18.273
13,0.29,8,22.911
14,0.29,8,28.225
15,0.29,8,34.254
16,0.29,8,41.037
17,0.29,8,48.613
18,0.29,8,57.021
2,0.3,8,0.097
3,0.3,8,0.314
4,0.3,8,0.725
5,0.3,8,1.393
6,0.3,8,2.377
7,0.3,8,3.73
8,0.3,8,5.499
9,0.3,8,7.726
10,0.3,8,10.453
11,0.3,8,13.715
12,0.3,8,17.552
13,0.3,8,22
14,0.3,8,27.096
15,0.3,8,32.878
16,0.3,8,39.383
17,0.3,8,46.649
18,0.3,8,54.712
2,0.31,8,0.093
3,0.31,8,0.303
4,0.31,8,0.699
5,0.31,8,1.343
6,0.31,8,2.291
7,0.31,8,3.594
8,0.31,8,5.296
9,0.31,8,7.438
10,0.31,8,10.058
11,0.31,8,13.193
12,0.31,8,16.878
13,0.31,8,21.15
14,0.31,8,26.045
15,0.31,8,31.598
16,0.31,8,37.845
17,0.31,8,44.824
18,0.31,8,52.569
2,0.32,8,0.09
3,0.32,8,0.292
4,0.32,8,0.675
5,0.32,8,1.296
6,0.32,8,2.21
7,0.32,8,3.465
8,0.32,8,5.103
9,0.32,8,7.164
10,0.32,8,9.683
11,0.32,8,12.695
12,0.32,8,16.237
13,0.32,8,20.342
14,0.32,8,25.044
15,0.32,8,30.38
16,0.32,8,36.384
17,0.32,8,43.09
18,0.32,8,50.535
2,0.33,8,0.088
3,0.33,8,0.283
4,0.33,8,0.653
5,0.33,8,1.253
6,0.33,8,2.136
7,0.33,8,3.347
8,0.33,8,4.927
9,0.33,8,6.913
10,0.33,8,9.34
11,0.33,8,12.242
12,0.33,8,15.652
13,0.33,8,19.604
14,0.33,8,24.132
15,0.33,8,29.27
16,0.33,8,35.05
17,0.33,8,41.508
18,0.33,8,48.677
2,0.34,8,0.085
3,0.34,8,0.274
4,0.34,8,0.632
5,0.34,8,1.213
6,0.34,8,2.067
7,0.34,8,3.237
8,0.34,8,4.762
9,0.34,8,6.678
10,0.34,8,9.019
11,0.34,8,11.817
12,0.34,8,15.104
13,0.34,8,18.914
14,0.34,8,23.279
15,0.34,8,28.231
16,0.34,8,33.804
17,0.34,8,40.029
18,0.34,8,46.941
2,0.35,8,0.082
3,0.35,8,0.266
4,0.35,8,0.612
5,0.35,8,1.175
6,0.35,8,2.001
7,0.35,8,3.133
8,0.35,8,4.607
9,0.35,8,6.458
10,0.35,8,8.717
11,0.35,8,11.418
12,0.35,8,14.591
13,0.35,8,18.267
14,0.35,8,22.479
15,0.35,8,27.258
16,0.35,8,32.637
17,0.35,8,38.645
18,0.35,8,45.316
2,0.36,8,0.08
3,0.36,8,0.258
4,0.36,8,0.594
5,0.36,8,1.14
6,0.36,8,1.94
7,0.36,8,3.035
8,0.36,8,4.461
9,0.36,8,6.25
10,0.36,8,8.433
11,0.36,8,11.043
12,0.36,8,14.108
13,0.36,8,17.66
14,0.36,8,21.729
15,0.36,8,26.346
16,0.36,8,31.542
17,0.36,8,37.347
18,0.36,8,43.793
2,0.37,8,0.078
3,0.37,8,0.25
4,0.37,8,0.577
5,0.37,8,1.106
6,0.37,8,1.882
7,0.37,8,2.942
8,0.37,8,4.322
9,0.37,8,6.054
10,0.37,8,8.166
11,0.37,8,10.69
12,0.37,8,13.654
13,0.37,8,17.089
14,0.37,8,21.024
15,0.37,8,25.489
16,0.37,8,30.514
17,0.37,8,36.129
18,0.37,8,42.363
2,0.38,8,0.076
3,0.38,8,0.243
4,0.38,8,0.56
5,0.38,8,1.074
6,0.38,8,1.827
7,0.38,8,2.855
8,0.38,8,4.192
9,0.38,8,5.869
10,0.38,8,7.914
11,0.38,8,10.357
12,0.38,8,13.226
13,0.38,8,16.551
14,0.38,8,20.36
15,0.38,8,24.682
16,0.38,8,29.547
17,0.38,8,34.983
18,0.38,8,41.019
2,0.39,8,0.074
3,0.39,8,0.237
4,0.39,8,0.545
5,0.39,8,1.044
6,0.39,8,1.775
7,0.39,8,2.772
8,0.39,8,4.069
9,0.39,8,5.694
10,0.39,8,7.676
11,0.39,8,10.043
12,0.39,8,12.823
13,0.39,8,16.044
14,0.39,8,19.734
15,0.39,8,23.922
16,0.39,8,28.636
17,0.39,8,33.903
18,0.39,8,39.752
2,0.4,8,0.072
3,0.4,8,0.231
4,0.4,8,0.53
5,0.4,8,1.016
6,0.4,8,1.725
7,0.4,8,2.694
8,0.4,8,3.952
9,0.4,8,5.529
10,0.4,8,7.451
11,0.4,8,9.746
12,0.4,8,12.442
13,0.4,8,15.566
14,0.4,8,19.144
15,0.4,8,23.205
16,0.4,8,27.776
17,0.4,8,32.885
18,0.4,8,38.558
2,0.1,8.5,0.262
3,0.1,8.5,0.91
4,0.1,8.5,2.17
5,0.1,8.5,4.225
6,0.1,8.5,7.253
7,0.1,8.5,11.43
8,0.1,8.5,16.941
9,0.1,8.5,23.972
10,0.1,8.5,32.714
11,0.1,8.5,43.358
12,0.1,8.5,56.088
13,0.1,8.5,71.088
14,0.1,8.5,88.531
15,0.1,8.5,108.585
16,0.1,8.5,131.409
17,0.1,8.5,157.158
18,0.1,8.5,185.977
2,0.11,8.5,0.24
3,0.11,8.5,0.831
4,0.11,8.5,1.973
5,0.11,8.5,3.831
6,0.11,8.5,6.565
7,0.11,8.5,10.338
8,0.11,8.5,15.32
9,0.11,8.5,21.683
10,0.11,8.5,29.6
11,0.11,8.5,39.239
12,0.11,8.5,50.765
13,0.11,8.5,64.337
14,0.11,8.5,80.105
15,0.11,8.5,98.213
16,0.11,8.5,118.796
17,0.11,8.5,141.986
18,0.11,8.5,167.906
2,0.12,8.5,0.222
3,0.12,8.5,0.763
4,0.12,8.5,1.806
5,0.12,8.5,3.5
6,0.12,8.5,5.99
7,0.12,8.5,9.43
8,0.12,8.5,13.976
9,0.12,8.5,19.786
10,0.12,8.5,27.017
11,0.12,8.5,35.818
12,0.12,8.5,46.336
13,0.12,8.5,58.709
14,0.12,8.5,73.067
15,0.12,8.5,89.535
16,0.12,8.5,108.23
17,0.12,8.5,129.265
18,0.12,8.5,152.746
2,0.13,8.5,0.207
3,0.13,8.5,0.706
4,0.13,8.5,1.665
5,0.13,8.5,3.219
6,0.13,8.5,5.505
7,0.13,8.5,8.665
8,0.13,8.5,12.845
9,0.13,8.5,18.189
10,0.13,8.5,24.838
11,0.13,8.5,32.928
12,0.13,8.5,42.586
13,0.13,8.5,53.936
14,0.13,8.5,67.089
15,0.13,8.5,82.156
16,0.13,8.5,99.239
17,0.13,8.5,118.436
18,0.13,8.5,139.841
2,0.14,8.5,0.193
3,0.14,8.5,0.656
4,0.14,8.5,1.542
5,0.14,8.5,2.977
6,0.14,8.5,5.089
7,0.14,8.5,8.012
8,0.14,8.5,11.879
9,0.14,8.5,16.823
10,0.14,8.5,22.973
11,0.14,8.5,30.449
12,0.14,8.5,39.365
13,0.14,8.5,49.829
14,0.14,8.5,61.942
15,0.14,8.5,75.798
16,0.14,8.5,91.49
17,0.14,8.5,109.104
18,0.14,8.5,128.725
2,0.15,8.5,0.181
3,0.15,8.5,0.612
4,0.15,8.5,1.435
5,0.15,8.5,2.768
6,0.15,8.5,4.73
7,0.15,8.5,7.447
8,0.15,8.5,11.044
9,0.15,8.5,15.642
10,0.15,8.5,21.357
11,0.15,8.5,28.297
12,0.15,8.5,36.565
13,0.15,8.5,46.256
14,0.15,8.5,57.459
15,0.15,8.5,70.261
16,0.15,8.5,84.742
17,0.15,8.5,100.981
18,0.15,8.5,119.056
2,0.16,8.5,0.17
3,0.16,8.5,0.573
4,0.16,8.5,1.342
5,0.16,8.5,2.585
6,0.16,8.5,4.417
7,0.16,8.5,6.955
8,0.16,8.5,10.316
9,0.16,8.5,14.609
10,0.16,8.5,19.941
11,0.16,8.5,26.41
12,0.16,8.5,34.106
13,0.16,8.5,43.116
14,0.16,8.5,53.52
15,0.16,8.5,65.395
16,0.16,8.5,78.815
17,0.16,8.5,93.852
18,0.16,8.5,110.577
2,0.17,8.5,0.16
3,0.17,8.5,0.539
4,0.17,8.5,1.259
5,0.17,8.5,2.424
6,0.17,8.5,4.141
7,0.17,8.5,6.522
8,0.17,8.5,9.674
9,0.17,8.5,13.698
10,0.17,8.5,18.69
11,0.17,8.5,24.739
12,0.17,8.5,31.928
13,0.17,8.5,40.334
14,0.17,8.5,50.031
15,0.17,8.5,61.087
16,0.17,8.5,73.572
17,0.17,8.5,87.551
18,0.17,8.5,103.09
2,0.18,8.5,0.152
3,0.18,8.5,0.508
4,0.18,8.5,1.185
5,0.18,8.5,2.28
6,0.18,8.5,3.897
7,0.18,8.5,6.138
8,0.18,8.5,9.103
9,0.18,8.5,12.886
10,0.18,8.5,17.575
11,0.18,8.5,23.25
12,0.18,8.5,29.986
13,0.18,8.5,37.853
14,0.18,8.5,46.919
15,0.18,8.5,57.248
16,0.18,8.5,68.903
17,0.18,8.5,81.946
18,0.18,8.5,96.437
2,0.19,8.5,0.144
3,0.19,8.5,0.481
4,0.19,8.5,1.119
5,0.19,8.5,2.153
6,0.19,8.5,3.679
7,0.19,8.5,5.795
8,0.19,8.5,8.593
9,0.19,8.5,12.159
10,0.19,8.5,16.575
11,0.19,8.5,21.913
12,0.19,8.5,28.242
13,0.19,8.5,35.627
14,0.19,8.5,44.129
15,0.19,8.5,53.809
16,0.19,8.5,64.725
17,0.19,8.5,76.934
18,0.19,8.5,90.494
2,0.2,8.5,0.137
3,0.2,8.5,0.456
4,0.2,8.5,1.06
5,0.2,8.5,2.038
6,0.2,8.5,3.483
7,0.2,8.5,5.486
8,0.2,8.5,8.133
9,0.2,8.5,11.504
10,0.2,8.5,15.673
11,0.2,8.5,20.706
12,0.2,8.5,26.669
13,0.2,8.5,33.619
14,0.2,8.5,41.615
15,0.2,8.5,50.712
16,0.2,8.5,60.966
17,0.2,8.5,72.43
18,0.2,8.5,85.16
2,0.21,8.5,0.131
3,0.21,8.5,0.433
4,0.21,8.5,1.006
5,0.21,8.5,1.934
6,0.21,8.5,3.306
7,0.21,8.5,5.206
8,0.21,8.5,7.716
9,0.21,8.5,10.91
10,0.21,8.5,14.854
11,0.21,8.5,19.612
12,0.21,8.5,25.242
13,0.21,8.5,31.8
14,0.21,8.5,39.339
15,0.21,8.5,47.912
16,0.21,8.5,57.57
17,0.21,8.5,68.365
18,0.21,8.5,80.35
2,0.22,8.5,0.125
3,0.22,8.5,0.413
4,0.22,8.5,0.957
5,0.22,8.5,1.84
6,0.22,8.5,3.145
7,0.22,8.5,4.952
8,0.22,8.5,7.337
9,0.22,8.5,10.369
10,0.22,8.5,14.109
11,0.22,8.5,18.615
12,0.22,8.5,23.944
13,0.22,8.5,30.145
14,0.22,8.5,37.27
15,0.22,8.5,45.369
16,0.22,8.5,54.49
17,0.22,8.5,64.682
18,0.22,8.5,75.995
2,0.23,8.5,0.119
3,0.23,8.5,0.394
4,0.23,8.5,0.913
5,0.23,8.5,1.754
6,0.23,8.5,2.998
7,0.23,8.5,4.721
8,0.23,8.5,6.991
9,0.23,8.5,9.873
10,0.23,8.5,13.427
11,0.23,8.5,17.704
12,0.23,8.5,22.757
13,0.23,8.5,28.634
14,0.23,8.5,35.383
15,0.23,8.5,43.051
16,0.23,8.5,51.685
17,0.23,8.5,61.332
18,0.23,8.5,72.037
2,0.24,8.5,0.115
3,0.24,8.5,0.377
4,0.24,8.5,0.872
5,0.24,8.5,1.676
6,0.24,8.5,2.864
7,0.24,8.5,4.508
8,0.24,8.5,6.673
9,0.24,8.5,9.419
10,0.24,8.5,12.8
11,0.24,8.5,16.868
12,0.24,8.5,21.669
13,0.24,8.5,27.25
14,0.24,8.5,33.657
15,0.24,8.5,40.933
16,0.24,8.5,49.124
17,0.24,8.5,58.274
18,0.24,8.5,68.428
2,0.25,8.5,0.11
3,0.25,8.5,0.361
4,0.25,8.5,0.835
5,0.25,8.5,1.604
6,0.25,8.5,2.74
7,0.25,8.5,4.312
8,0.25,8.5,6.38
9,0.25,8.5,9
10,0.25,8.5,12.224
11,0.25,8.5,16.098
12,0.25,8.5,20.669
13,0.25,8.5,25.979
14,0.25,8.5,32.072
15,0.25,8.5,38.99
16,0.25,8.5,46.777
17,0.25,8.5,55.474
18,0.25,8.5,65.125
2,0.26,8.5,0.106
3,0.26,8.5,0.346
4,0.26,8.5,0.8
5,0.26,8.5,1.537
6,0.26,8.5,2.626
7,0.26,8.5,4.131
8,0.26,8.5,6.109
9,0.26,8.5,8.613
10,0.26,8.5,11.691
11,0.26,8.5,15.388
12,0.26,8.5,19.746
13,0.26,8.5,24.807
14,0.26,8.5,30.612
15,0.26,8.5,37.203
16,0.26,8.5,44.619
17,0.26,8.5,52.903
18,0.26,8.5,62.095
2,0.27,8.5,0.102
3,0.27,8.5,0.332
4,0.27,8.5,0.768
5,0.27,8.5,1.476
6,0.27,8.5,2.521
7,0.27,8.5,3.964
8,0.27,8.5,5.858
9,0.27,8.5,8.255
10,0.27,8.5,11.198
11,0.27,8.5,14.731
12,0.27,8.5,18.893
13,0.27,8.5,23.725
14,0.27,8.5,29.266
15,0.27,8.5,35.555
16,0.27,8.5,42.631
17,0.27,8.5,50.535
18,0.27,8.5,59.305
2,0.28,8.5,0.098
3,0.28,8.5,0.32
4,0.28,8.5,0.739
5,0.28,8.5,1.419
6,0.28,8.5,2.423
7,0.28,8.5,3.808
8,0.28,8.5,5.625
9,0.28,8.5,7.922
10,0.28,8.5,10.741
11,0.28,8.5,14.121
12,0.28,8.5,18.103
13,0.28,8.5,22.723
14,0.28,8.5,28.02
15,0.28,8.5,34.032
16,0.28,8.5,40.795
17,0.28,8.5,48.349
18,0.28,8.5,56.73
2,0.29,8.5,0.095
3,0.29,8.5,0.308
4,0.29,8.5,0.711
5,0.29,8.5,1.366
6,0.29,8.5,2.332
7,0.29,8.5,3.663
8,0.29,8.5,5.409
9,0.29,8.5,7.612
10,0.29,8.5,10.315
11,0.29,8.5,13.555
12,0.29,8.5,17.369
13,0.29,8.5,21.794
14,0.29,8.5,26.866
15,0.29,8.5,32.621
16,0.29,8.5,39.096
17,0.29,8.5,46.327
18,0.29,8.5,54.351
2,0.3,8.5,0.092
3,0.3,8.5,0.297
4,0.3,8.5,0.686
5,0.3,8.5,1.316
6,0.3,8.5,2.246
7,0.3,8.5,3.528
8,0.3,8.5,5.206
9,0.3,8.5,7.324
10,0.3,8.5,9.919
11,0.3,8.5,13.029
12,0.3,8.5,16.688
13,0.3,8.5,20.933
14,0.3,8.5,25.797
15,0.3,8.5,31.316
16,0.3,8.5,37.525
17,0.3,8.5,44.46
18,0.3,8.5,52.155
2,0.31,8.5,0.088
3,0.31,8.5,0.287
4,0.31,8.5,0.661
5,0.31,8.5,1.269
6,0.31,8.5,2.166
7,0.31,8.5,3.4
8,0.31,8.5,5.015
9,0.31,8.5,7.052
10,0.31,8.5,9.547
11,0.31,8.5,12.535
12,0.31,8.5,16.051
13,0.31,8.5,20.128
14,0.31,8.5,24.799
15,0.31,8.5,30.1
16,0.31,8.5,36.064
17,0.31,8.5,42.724
18,0.31,8.5,50.115
2,0.32,8.5,0.085
3,0.32,8.5,0.277
4,0.32,8.5,0.638
5,0.32,8.5,1.225
6,0.32,8.5,2.089
7,0.32,8.5,3.279
8,0.32,8.5,4.834
9,0.32,8.5,6.794
10,0.32,8.5,9.193
11,0.32,8.5,12.066
12,0.32,8.5,15.444
13,0.32,8.5,19.362
14,0.32,8.5,23.851
15,0.32,8.5,28.944
16,0.32,8.5,34.674
17,0.32,8.5,41.074
18,0.32,8.5,48.177
2,0.33,8.5,0.083
3,0.33,8.5,0.268
4,0.33,8.5,0.617
5,0.33,8.5,1.185
6,0.33,8.5,2.02
7,0.33,8.5,3.168
8,0.33,8.5,4.669
9,0.33,8.5,6.558
10,0.33,8.5,8.87
11,0.33,8.5,11.637
12,0.33,8.5,14.891
13,0.33,8.5,18.663
14,0.33,8.5,22.985
15,0.33,8.5,27.889
16,0.33,8.5,33.406
17,0.33,8.5,39.568
18,0.33,8.5,46.408
2,0.34,8.5,0.08
3,0.34,8.5,0.259
4,0.34,8.5,0.598
5,0.34,8.5,1.147
6,0.34,8.5,1.955
7,0.34,8.5,3.064
8,0.34,8.5,4.513
9,0.34,8.5,6.337
10,0.34,8.5,8.567
11,0.34,8.5,11.235
12,0.34,8.5,14.373
13,0.34,8.5,18.009
14,0.34,8.5,22.175
15,0.34,8.5,26.902
16,0.34,8.5,32.221
17,0.34,8.5,38.161
18,0.34,8.5,44.755
2,0.35,8.5,0.078
3,0.35,8.5,0.252
4,0.35,8.5,0.579
5,0.35,8.5,1.111
6,0.35,8.5,1.893
7,0.35,8.5,2.966
8,0.35,8.5,4.367
9,0.35,8.5,6.129
10,0.35,8.5,8.282
11,0.35,8.5,10.858
12,0.35,8.5,13.886
13,0.35,8.5,17.396
14,0.35,8.5,21.416
15,0.35,8.5,25.978
16,0.35,8.5,31.11
17,0.35,8.5,36.844
18,0.35,8.5,43.208
2,0.36,8.5,0.076
3,0.36,8.5,0.244
4,0.36,8.5,0.562
5,0.36,8.5,1.078
6,0.36,8.5,1.835
7,0.36,8.5,2.874
8,0.36,8.5,4.229
9,0.36,8.5,5.933
10,0.36,8.5,8.014
11,0.36,8.5,10.504
12,0.36,8.5,13.429
13,0.36,8.5,16.819
14,0.36,8.5,20.703
15,0.36,8.5,25.11
16,0.36,8.5,30.069
17,0.36,8.5,35.608
18,0.36,8.5,41.757
2,0.37,8.5,0.074
3,0.37,8.5,0.237
4,0.37,8.5,0.546
5,0.37,8.5,1.046
6,0.37,8.5,1.78
7,0.37,8.5,2.787
8,0.37,8.5,4.099
9,0.37,8.5,5.748
10,0.37,8.5,7.762
11,0.37,8.5,10.17
12,0.37,8.5,12.999
13,0.37,8.5,16.277
14,0.37,8.5,20.033
15,0.37,8.5,24.295
16,0.37,8.5,29.09
17,0.37,8.5,34.447
18,0.37,8.5,40.394
2,0.38,8.5,0.072
3,0.38,8.5,0.231
4,0.38,8.5,0.53
5,0.38,8.5,1.016
6,0.38,8.5,1.729
7,0.38,8.5,2.705
8,0.38,8.5,3.976
9,0.38,8.5,5.573
10,0.38,8.5,7.524
11,0.38,8.5,9.855
12,0.38,8.5,12.593
13,0.38,8.5,15.767
14,0.38,8.5,19.403
15,0.38,8.5,23.528
16,0.38,8.5,28.17
17,0.38,8.5,33.355
18,0.38,8.5,39.113
2,0.39,8.5,0.07
3,0.39,8.5,0.224
4,0.39,8.5,0.516
5,0.39,8.5,0.988
6,0.39,8.5,1.68
7,0.39,8.5,2.627
8,0.39,8.5,3.86
9,0.39,8.5,5.408
10,0.39,8.5,7.299
11,0.39,8.5,9.557
12,0.39,8.5,12.211
13,0.39,8.5,15.286
14,0.39,8.5,18.808
15,0.39,8.5,22.805
16,0.39,8.5,27.302
17,0.39,8.5,32.327
18,0.39,8.5,37.906
2,0.4,8.5,0.068
3,0.4,8.5,0.219
4,0.4,8.5,0.502
5,0.4,8.5,0.961
6,0.4,8.5,1.633
7,0.4,8.5,2.553
8,0.4,8.5,3.75
9,0.4,8.5,5.252
10,0.4,8.5,7.086
11,0.4,8.5,9.276
12,0.4,8.5,11.85
13,0.4,8.5,14.831
14,0.4,8.5,18.247
15,0.4,8.5,22.123
16,0.4,8.5,26.484
17,0.4,8.5,31.357
18,0.4,8.5,36.768
2,0.1,9,0.245
3,0.1,9,0.857
4,0.1,9,2.049
5,0.1,9,3.996
6,0.1,9,6.867
7,0.1,9,10.827
8,0.1,9,16.049
9,0.1,9,22.707
10,0.1,9,30.981
11,0.1,9,41.052
12,0.1,9,53.096
13,0.1,9,67.289
14,0.1,9,83.799
15,0.1,9,102.791
16,0.1,9,124.422
17,0.1,9,148.84
18,0.1,9,176.191
2,0.11,9,0.226
3,0.11,9,0.783
4,0.11,9,1.864
5,0.11,9,3.625
6,0.11,9,6.218
7,0.11,9,9.795
8,0.11,9,14.514
9,0.11,9,20.537
10,0.11,9,28.027
11,0.11,9,37.147
12,0.11,9,48.054
13,0.11,9,60.903
14,0.11,9,75.839
15,0.11,9,93.004
16,0.11,9,112.531
17,0.11,9,134.55
18,0.11,9,159.181
2,0.12,9,0.209
3,0.12,9,0.72
4,0.12,9,1.708
5,0.12,9,3.314
6,0.12,9,5.675
7,0.12,9,8.935
8,0.12,9,13.24
9,0.12,9,18.738
10,0.12,9,25.578
11,0.12,9,33.907
12,0.12,9,43.865
13,0.12,9,55.586
14,0.12,9,69.199
15,0.12,9,84.826
16,0.12,9,102.582
17,0.12,9,122.578
18,0.12,9,144.92
2,0.13,9,0.194
3,0.13,9,0.666
4,0.13,9,1.575
5,0.13,9,3.049
6,0.13,9,5.216
7,0.13,9,8.21
8,0.13,9,12.166
9,0.13,9,17.223
10,0.13,9,23.515
11,0.13,9,31.173
12,0.13,9,40.323
13,0.13,9,51.083
14,0.13,9,63.565
15,0.13,9,77.878
16,0.13,9,94.12
17,0.13,9,112.39
18,0.13,9,132.779
2,0.14,9,0.182
3,0.14,9,0.619
4,0.14,9,1.46
5,0.14,9,2.821
6,0.14,9,4.823
7,0.14,9,7.59
8,0.14,9,11.25
9,0.14,9,15.929
10,0.14,9,21.75
11,0.14,9,28.831
12,0.14,9,37.283
13,0.14,9,47.213
14,0.14,9,58.718
15,0.14,9,71.894
16,0.14,9,86.829
17,0.14,9,103.61
18,0.14,9,122.317
2,0.15,9,0.17
3,0.15,9,0.578
4,0.15,9,1.359
5,0.15,9,2.623
6,0.15,9,4.483
7,0.15,9,7.055
8,0.15,9,10.459
9,0.15,9,14.811
10,0.15,9,20.222
11,0.15,9,26.8
12,0.15,9,34.643
13,0.15,9,43.847
14,0.15,9,54.499
15,0.15,9,66.683
16,0.15,9,80.479
17,0.15,9,95.964
18,0.15,9,113.211
